gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature
FBgn0037416,Osi9,11400,-2.8095066965122e-4,-2.220446049250317e-16,2125,-6.9797095422072e-4,-1.1313884765512842e-16,-0.33588517116586625,0.6315046824683155,Syp_to_Imp,53,1,53,26,1,26,UTR3
FBgn0037537,CG2767,6160,-0.00160512868274474,-0.01262859579515643,1225,-0.00497743150444146,-0.01234617636484142,-1.1870483642040404,0.8822805644755701,Imp_to_Syp,53,1,53,30,1,30,UTR3
FBgn0037537,CG2767,6160,-0.00152796881953648,-0.01048717902468272,1225,-0.00497743150444146,-0.01234617636484142,-1.214208585052026,0.8875488526517464,Syp_to_Imp,53,1,53,30,1,30,UTR3
FBgn0037697,GstZ2,749935,-1.07381067096e-4,-2.240800059467875e-16,184150,-0.00114023747662597,-0.00232808341544168,-6.006332212149765,0.9999999990493944,Imp_to_Syp,609,8,140,248,4,96,UTR3
FBgn0037697,GstZ2,342490,-1.541608934665e-4,-2.5985043390792e-4,184150,-0.00114023747662597,-0.00232808341544168,-5.734295193823335,0.9999999950964432,Syp_to_Imp,609,8,140,248,4,96,UTR3
FBgn0037874,Tctp,104895,-6.001849085503568e-5,0,15225,0.0026564530148157,0,5.94710420428948,1.3945142480876615e-9,Imp_to_Syp,91,1,91,127,1,127,UTR3
FBgn0037874,Tctp,144855,-7.649469463007537e-5,0,15225,0.0026564530148157,0,5.98317515166983,1.11867703745286e-9,Syp_to_Imp,91,1,91,127,1,127,UTR3
FBgn0038294,Mf,1633140,-1.9596549602222955e-5,-0.01671632361311929,27950,0.08094738588918489,0.06419635566798014,125.92579185004962,0,Imp_to_Syp,165,6,30,149,3,68,UTR3
FBgn0038294,Mf,987480,-1.731133586963699e-5,-0.01660788772836635,27950,0.08094738588918489,0.06419635566798014,125.92223771798056,0,Syp_to_Imp,165,6,30,149,3,68,UTR3
FBgn0038826,Syp,9177450,-2.5118294780408737e-5,-0.01155743984746855,4399625,0.01225710652970743,-3.795572027980853e-16,313.9032999031719,0,Imp_to_Syp,1561,25,236,2820,55,228,UTR3
FBgn0038826,Syp,17361930,-2.319716736341833e-5,-0.01087849592464691,4399625,0.01225710652970746,-3.795572027980853e-16,313.8542006361957,0,Syp_to_Imp,1561,25,236,2820,55,228,UTR3
FBgn0038947,Sar1,155390,-1.6729102222709e-4,-0.00295828760014039,15375,-6.4996004093134e-4,-1.9446477986319166e-16,-0.9619823722022688,0.8319632057945658,Imp_to_Syp,203,5,69,107,3,51,UTR3
FBgn0038947,Sar1,56850,-9.807021858799184e-5,-1.9304858510329294e-16,15375,-6.4996004093134e-4,-1.9446477986319166e-16,-1.0999427349146893,0.8643128519615066,Syp_to_Imp,203,5,69,107,3,51,UTR3
FBgn0038984,AdipoR,69350,-1.8247952201819e-4,-0.00482615396706112,3325,0.00276177598813906,-0.00435497358112024,2.13925217069615,0.01624394707951592,Imp_to_Syp,72,1,72,27,1,27,UTR3
FBgn0038984,AdipoR,25550,-2.2310079413174e-4,-0.00816318753983335,3325,0.00276177598813906,-0.00435497358112024,2.168766981569578,0.0150855330511845,Syp_to_Imp,72,1,72,27,1,27,UTR3
FBgn0039358,CG5028,457300,-1.1760027845223e-4,-3.0734265122710494e-16,37400,0.00395119142347296,-1.1881238754844525e-16,10.36664119282855,1.9019058387933163e-25,Imp_to_Syp,283,6,99,48,1,48,UTR3
FBgn0039358,CG5028,147950,-1.0067008737e-4,-2.73804287450198e-16,37400,0.00395119142347296,-1.1881238754844525e-16,10.32350572924793,2.9799482671921567e-25,Syp_to_Imp,283,6,99,48,1,48,UTR3
FBgn0039830,ATPsynC,21725,-2.388097706698528e-5,-4.229309207270912e-18,1125,-0.0012340670033567,3.056986262913477e-16,-1.8964332196128124,0.9709204991710484,Imp_to_Syp,29,1,29,52,1,52,UTR3
FBgn0039830,ATPsynC,39105,-4.195824667721218e-5,-3.3790470572822143e-17,1125,-0.0012340670033567,3.056986262913477e-16,-1.8681050668627448,0.9689962730835888,Syp_to_Imp,29,1,29,52,1,52,UTR3
FBgn0039858,CycG,1144485,-4.7297360311518893e-5,-2.5519388233936115e-16,91350,0.00122389457539454,-2.270168414144828e-16,5.095256828095816,1.744802638435939e-7,Imp_to_Syp,285,7,73,133,4,52,UTR3
FBgn0039858,CycG,552510,-4.7979974405250025e-5,-4.9829580260063455e-5,91350,0.00122389457539454,-2.270168414144828e-16,5.09799291697771,1.7197844480887457e-7,Syp_to_Imp,285,7,73,133,4,52,UTR3
FBgn0039915,Gat,45500,-1.6953057269355e-4,-0.00838476933338455,1050,0.00975659866181228,-0.01051393242426798,2.8897132351974224,0.00196766033725641,Imp_to_Syp,29,1,29,30,1,30,UTR3
FBgn0039915,Gat,39000,-1.7004549435525e-4,-0.01051984658650284,1050,0.00975659866181228,-0.01051393242426798,2.8898631401508794,0.00196672984888287,Syp_to_Imp,29,1,29,30,1,30,UTR3
FBgn0040070,Trx-2,54225,-1.965287699802e-4,-0.0052291682269829,1500,0.0214758978950909,-1.26599255832452e-16,9.158323803490678,8.393098771993796e-20,Imp_to_Syp,80,2,54,52,1,52,UTR3
FBgn0040070,Trx-2,14460,-1.8738751220314e-4,-0.00354425332979206,1500,0.02147589789509091,-1.26599255832452e-16,9.15446089510542,8.682388344553911e-20,Syp_to_Imp,80,2,54,52,1,52,UTR3
FBgn0041094,scyl,789105,-7.999899731483323e-5,-0.00843017039067097,106950,0.00993082412913582,-4.6540131743096085e-17,44.35120752621481,0,Imp_to_Syp,557,8,160,82,2,54,UTR3
FBgn0041094,scyl,390310,-8.049641744752296e-5,-0.00649520463641553,106950,0.00993082412913582,-4.6540131743096085e-17,44.353411259439746,0,Syp_to_Imp,557,8,160,82,2,54,UTR3
FBgn0041188,Atx2,1298925,-5.552920725301015e-5,-3.08095362291941e-16,46000,0.0090960654761848,-5.972089094882183e-17,25.18064435972823,2.864291658070929e-139,Imp_to_Syp,493,8,74,55,2,29,UTR3
FBgn0041188,Atx2,180720,-4.77813543013462e-5,-2.362045693780478e-16,46000,0.0090960654761848,-5.972089094882183e-17,25.159326115588726,4.866836087158208e-139,Syp_to_Imp,493,8,74,55,2,29,UTR3
FBgn0042134,Capr,325970,-1.2073083668699e-4,-3.235325903921596e-17,31450,0.00128270144311342,-3.1438256503021384e-17,4.030791399690131,2.786009514928429e-5,Imp_to_Syp,253,5,98,30,1,30,UTR3
FBgn0042134,Capr,74885,-1.0222353536958e-4,-3.1438256503021384e-17,31450,0.00128270144311342,-3.1438256503021384e-17,3.977636664648455,3.4879696401194994e-5,Syp_to_Imp,253,5,98,30,1,30,UTR3
FBgn0046214,vig2,10520,-6.7587579464598e-4,0,1200,0.00357515905298768,0,1.5641035854158167,0.05902856110591705,Imp_to_Syp,51,1,51,54,1,54,UTR3
FBgn0046214,vig2,7890,-6.1856384953854e-4,0,1200,0.00357515905298768,0,1.5430165273128724,0.06154531946185762,Syp_to_Imp,51,1,51,54,1,54,UTR3
FBgn0052062,Rbfox1,50632000,-1.0989091409823866e-6,-3.39520397954932e-16,67500,0.027662611195767,8.108011287329402e-18,95.61241515064548,0,Imp_to_Syp,385,8,78,29,1,29,UTR3
FBgn0052062,Rbfox1,13670640,-1.1623163622252353e-6,-3.549747090298237e-16,67500,0.027662611195767,8.108011287329402e-18,95.61263430120547,0,Syp_to_Imp,385,8,78,29,1,29,UTR3
FBgn0052296,Mrtf,108650,-5.041625356963106e-5,-3.1988624504174094e-16,3250,0.0068137766801994,-4.720883128796753e-16,4.70092356268596,1.348783330031112e-6,Imp_to_Syp,29,1,29,77,2,50,UTR3
FBgn0052296,Mrtf,141245,-4.8788276480398425e-5,-2.77175650510676e-16,3250,0.0068137766801994,-4.720883128796753e-16,4.69980864707503,1.3561175820998625e-6,Syp_to_Imp,29,1,29,77,2,50,UTR3
FBgn0052423,shep,1362430,-1.640587794484265e-5,-2.1172966544620303e-16,23575,0.00281933663641345,-2.2088020191442672e-16,5.701246287200385,6.017767921088854e-9,Imp_to_Syp,178,3,97,84,3,30,UTR3
FBgn0052423,shep,764290,-1.9626456313065348e-5,-2.4252116015065087e-16,23575,0.00281933663641345,-2.2088020191442672e-16,5.7077212440667076,5.793626802873076e-9,Syp_to_Imp,178,3,97,84,3,30,UTR3
FBgn0052479,Usp10,109830,-3.900796340063655e-5,-0.00154713447961434,2450,0.02300913431509537,2.312918314771684e-16,13.503140891014034,1.9714919779372646e-40,Imp_to_Syp,29,1,29,26,1,26,UTR3
FBgn0052479,Usp10,219660,-4.883972097498061e-5,-0.00655073008131817,2450,0.02300913431509537,2.312918314771684e-16,13.5089009911613,1.8330754209140595e-40,Syp_to_Imp,29,1,29,26,1,26,UTR3
FBgn0052521,CG32521,17051740,-4.146438299613106e-6,-0.013510451794083,5700,0.06541555095175021,0.03539405397092872,36.490271508977024,1.7298878438684335e-262,Imp_to_Syp,312,7,122,30,1,30,UTR3
FBgn0052521,CG32521,673095,-5.211619442147176e-6,-0.01438311888391818,5700,0.06541555095175022,0.03539405397092872,36.49086565341132,1.6997292438401586e-262,Syp_to_Imp,312,7,122,30,1,30,UTR3
FBgn0052672,Atg8a,165300,-2.7597475797146e-4,-1.6017978315647995e-16,11400,0.0020934469829283,-3.2975947181416423e-16,2.76940867579691,0.00281244770280336,Imp_to_Syp,278,4,122,50,1,50,UTR3
FBgn0052672,Atg8a,23200,-3.8898433519962e-4,-3.119511168331564e-16,11400,0.0020934469829283,-3.2975947181416423e-16,2.901495631116633,0.00186048375481595,Syp_to_Imp,278,4,122,50,1,50,UTR3
FBgn0052694,CG32694,637830,-2.5267744230942404e-5,-0.01367237606227055,10350,0.01984744064373665,0.00265839084642135,21.99195449288662,4.221010437541945e-105,Imp_to_Syp,76,1,76,109,3,50,UTR3
FBgn0052694,CG32694,815005,-2.647787517188232e-5,-0.0146777953427612,10350,0.01984744064373665,0.00265839084642135,21.993293673438355,4.103661186208831e-105,Syp_to_Imp,76,1,76,109,3,50,UTR3
FBgn0052767,CG32767,855400,-3.5085796148369616e-5,-0.01222066772789716,18900,-0.00206157808530897,-0.00988619977592063,-3.365200038001354,0.9996167981267112,Imp_to_Syp,85,3,29,57,2,30,UTR3
FBgn0052767,CG32767,824850,-2.5387288377069904e-5,-0.00832515303130532,18900,-0.00206157808530897,-0.00988619977592063,-3.381305413232784,0.9996385578954716,Syp_to_Imp,85,3,29,57,2,30,UTR3
FBgn0053113,Rtnl1,518000,-5.137099105945295e-5,0,31450,-0.00324687060777774,0,-9.572633630664068,1,Imp_to_Syp,231,6,68,56,2,29,UTR3
FBgn0053113,Rtnl1,119000,-8.80731333873926e-5,0,31450,-0.00324687060777774,0,-9.4626864536631,1,Syp_to_Imp,231,6,68,56,2,29,UTR3
FBgn0053129,CG33129,213500,-2.3137814669e-4,-1.6825677263208735e-16,42700,-3.7812184194057e-4,-0.00454299416698786,-0.3406402216028252,0.633311939078714,Imp_to_Syp,264,5,92,154,4,69,UTR3
FBgn0053129,CG33129,98000,-2.5505961818127e-4,-0.00261685314925519,42700,-3.7812184194057e-4,-0.00454299416698786,-0.2856677631071304,0.6124330083884442,Syp_to_Imp,264,5,92,154,4,69,UTR3
FBgn0053196,dpy,31601115,-1.7434877843549924e-6,-0.01171352078532322,9450,0.09534505211768908,0.07450288932588191,75.00142928867974,0,Imp_to_Syp,995,17,161,86,3,30,UTR3
FBgn0053196,dpy,3009630,-1.7032834974131524e-6,-0.01270149559866987,9450,0.09534505211768904,0.07450288932588191,75.00139766329616,0,Syp_to_Imp,995,17,161,86,3,30,UTR3
FBgn0053267,CG33267,11880,-0.00145158376742618,-0.01506268274169209,2100,-0.00480584564273584,-0.01970172835073005,-1.2502363914054513,0.8943237151230218,Imp_to_Syp,26,1,26,30,1,30,UTR3
FBgn0053267,CG33267,6930,-0.00149080588776638,-0.02232541441487041,2100,-0.00480584564273584,-0.01970172835073005,-1.235617102864398,0.8916304027152963,Syp_to_Imp,26,1,26,30,1,30,UTR3
FBgn0066084,RpL41,21490,-5.2782293254129e-4,-3.393053738443765e-16,7350,0.01143062497703915,-2.6902287216539252e-16,9.445602879813618,2.325188350374587e-21,Imp_to_Syp,51,1,51,72,1,72,UTR3
FBgn0066084,RpL41,32235,-5.0134996422272e-4,-3.0797965598887204e-16,7350,0.01143062497703915,-2.6902287216539252e-16,9.424692712568024,2.831687355127406e-21,Syp_to_Imp,51,1,51,72,1,72,UTR3
FBgn0082598,akirin,280000,-1.3171351934748e-4,-0.00741177328925457,27500,-0.00206386367117948,-0.00998552274575465,-4.387837724480211,0.9999942545556288,Imp_to_Syp,203,5,70,83,3,29,UTR3
FBgn0082598,akirin,123200,-1.3229000577744e-4,-0.01006639583740092,27500,-0.00206386367117948,-0.00998552274575465,-4.386528546255815,0.9999942199058108,Syp_to_Imp,203,5,70,83,3,29,UTR3
FBgn0085446,CG34417,15303995,-3.694337699288693e-6,-0.01377534312694566,11125,0.02539249590310118,0.00580322568016969,27.503189481754184,1.833405814796731e-161,Imp_to_Syp,769,13,119,29,1,29,UTR3
FBgn0085446,CG34417,859775,-3.716862455949963e-6,-0.00896712579693918,11125,0.02539249590310118,0.00580322568016969,27.503213875281112,1.8322529430676607e-161,Syp_to_Imp,769,13,119,29,1,29,UTR3
FBgn0085470,lmgB,167915,-5.192755480890019e-5,-3.2014646363987934e-16,825,-0.00165765816101445,-3.869288533648947e-17,-1.2856631530110172,0.9005390813606652,Imp_to_Syp,26,1,26,26,1,26,UTR3
FBgn0085470,lmgB,45795,-1.3164656039369023e-5,-5.048075035438185e-17,825,-0.00165765816101445,-3.869288533648947e-17,-1.3166995114507731,0.9058472724261092,Syp_to_Imp,26,1,26,26,1,26,UTR3
FBgn0086355,Tpi,5220,-7.4944601792339e-4,-3.583487114352903e-16,600,0.00667619776681896,-3.4228050096199267e-16,1.6135411577476344,0.05357682117054851,Imp_to_Syp,27,1,27,30,1,30,UTR3
FBgn0086355,Tpi,7830,-6.6606253610628e-4,-0.00709582585660777,600,0.00667619776681896,-3.4228050096199267e-16,1.595422502491823,0.05557261233203832,Syp_to_Imp,27,1,27,30,1,30,UTR3
FBgn0086675,fne,5197985,-3.5800251123774325e-5,-0.01337093825393065,195175,-5.4592198166644e-4,-0.01140139298555031,-2.6358900423588416,0.9958038221953016,Imp_to_Syp,923,19,120,169,6,30,UTR3
FBgn0086675,fne,911495,-3.3205992726545145e-5,-0.01043507750510083,195175,-5.4592198166644e-4,-0.01140139298555031,-2.649295038592363,0.9959666811727718,Syp_to_Imp,923,19,120,169,6,30,UTR3
FBgn0086680,vvl,339840,-2.2857989058321688e-5,-1.3788335181670828e-16,7200,-0.01922371420252672,-0.01434693040839052,-29.536030058220103,1,Imp_to_Syp,99,1,99,28,1,28,UTR3
FBgn0086680,vvl,169920,-5.3576204321602325e-5,-0.01197805458752092,7200,-0.01922371420252672,-0.01434693040839052,-29.48877726286222,1,Syp_to_Imp,99,1,99,28,1,28,UTR3
FBgn0086758,chinmo,11647545,-1.2160554234659036e-5,-3.6411630032474047e-16,1187550,0.00321415524182819,-2.0618947379408391e-16,52.77406250269696,0,Imp_to_Syp,1207,22,113,925,20,101,UTR3
FBgn0086758,chinmo,7423710,-1.063334016932658e-5,-3.24905620385882e-16,1187550,0.00321415524182819,-2.0618947379408391e-16,52.74908128708346,0,Syp_to_Imp,1207,22,113,925,20,101,UTR3
FBgn0250788,beta-Spec,126900,-1.1207851264264e-4,-0.00282135508343655,3600,0.00968598910474269,-0.00144635296222891,7.55648795636808,2.6109454822194004e-14,Imp_to_Syp,53,2,27,54,2,28,UTR3
FBgn0250788,beta-Spec,56400,-1.1724340610287e-4,-3.8805683373019e-4,3600,0.00968598910474269,-0.00144635296222891,7.560471237230417,2.5334286126700252e-14,Syp_to_Imp,53,2,27,54,2,28,UTR3
FBgn0259176,bun,17675150,-3.913331056182808e-6,-0.00706135121531719,68800,0.02811788945529193,0.00186073985046335,74.515588123283493,0,Imp_to_Syp,420,8,77,134,4,52,UTR3
FBgn0259176,bun,6576800,-4.162721816251851e-6,-0.00861861297365166,68800,0.02811788945529193,0.00186073985046335,74.51624894504162,0,Syp_to_Imp,420,8,77,134,4,52,UTR3
FBgn0259214,PMCA,479360,-3.74064657924496e-5,-0.01666225421070799,3850,0.02742727738651422,3.8018083305409105e-17,13.23139357526195,2.040728209698139e-39,Imp_to_Syp,83,3,28,30,1,30,UTR3
FBgn0259214,PMCA,376640,-2.9339662207523132e-5,-0.00700323059875501,3850,0.02742727738651422,3.8018083305409105e-17,13.227507309769129,2.1441891252619652e-39,Syp_to_Imp,83,3,28,30,1,30,UTR3
FBgn0259994,OtopLa,5721050,-4.056836453817236e-5,-0.00723794264988042,131750,0.00287982384532333,-2.3861928655685437e-16,13.56206326427048,3.586024876265788e-42,Imp_to_Syp,1305,18,230,30,1,30,UTR3
FBgn0259994,OtopLa,313735,-3.884197073707892e-5,-2.323147140017769e-16,131750,0.00287982384532333,-2.3861928655685437e-16,13.55404603224582,3.9995232678148597e-42,Syp_to_Imp,1305,18,230,30,1,30,UTR3
FBgn0260400,elav,4834705,-1.878486003497558e-5,-0.01082670552760947,175150,0.0045342132666444,-0.00934891727129173,20.827006543925723,1.6127464571229279e-96,Imp_to_Syp,407,8,73,230,6,76,UTR3
FBgn0260400,elav,2652670,-2.1178111057195324e-5,-0.01011708250659224,175150,0.0045342132666444,-0.00934891727129173,20.837954111509585,1.283916940180271e-96,Syp_to_Imp,407,8,73,230,6,76,UTR3
FBgn0261444,CG3638,2499255,-2.0542273845896823e-5,-0.00511435750912114,22275,0.01423092801130269,8.41548812885569e-17,29.9441493743893,1.754065733978443e-193,Imp_to_Syp,227,4,95,53,2,27,UTR3
FBgn0261444,CG3638,339405,-1.981697582864474e-5,-2.866388900496931e-16,22275,0.01423092801130269,8.41548812885569e-17,29.94262543112344,1.832812065270955e-193,Syp_to_Imp,227,4,95,53,2,27,UTR3
FBgn0261552,ps,21268380,-1.1776628123039049e-5,-2.818206128859783e-16,391050,-1.4846404860336e-4,-1.9820795205254448e-16,-1.3682608218703347,0.9143843822122538,Imp_to_Syp,2104,40,194,108,4,29,UTR3
FBgn0261552,ps,1480710,-9.447036451166288e-6,-2.385826870347631e-16,391050,-1.4846404860336e-4,-1.9820795205254448e-16,-1.3915803709874217,0.9179748510797026,Syp_to_Imp,2104,40,194,108,4,29,UTR3
FBgn0261618,larp,1984400,-5.426023086861688e-5,-0.00714206411925509,28700,-4.0945525915773e-4,-0.01265296958933517,-0.7452668990093624,0.7719417546451761,Imp_to_Syp,708,12,119,27,1,27,UTR3
FBgn0261618,larp,84700,-5.3246158895522755e-5,-0.0108297432852111,28700,-4.0945525915773e-4,-0.01265296958933517,-0.7473946153752138,0.7725842409016574,Syp_to_Imp,708,12,119,27,1,27,UTR3
FBgn0261811,pico,546700,-6.466402058908337e-5,-0.01297060279461179,14000,-0.00343959407018954,-0.01764115716528115,-4.4372805146685135,0.9999954100905012,Imp_to_Syp,176,3,121,29,1,29,UTR3
FBgn0261811,pico,249920,-6.314179429170882e-5,-0.01495982315287053,14000,-0.00343959407018954,-0.01764115716528115,-4.43928190284219,0.9999954525032164,Syp_to_Imp,176,3,121,29,1,29,UTR3
FBgn0261836,Msp300,13970130,-3.899217884836719e-6,-0.00980727247620361,29925,0.2077576207875819,0.21775951799668936,379.0645834350578,0,Imp_to_Syp,782,13,119,231,5,73,UTR3
FBgn0261836,Msp300,5146890,-3.928480182902362e-6,-0.00958711247706721,29925,0.20775762078758192,0.21775951799668936,379.0646368246405,0,Syp_to_Imp,782,13,119,231,5,73,UTR3
FBgn0262582,cic,232050,-5.440583775076088e-5,-0.00881624213662325,3850,0.0039971263761661,-4.1476761992566e-4,3.1272796663847706,8.8874446811371e-4,Imp_to_Syp,57,2,29,29,1,29,UTR3
FBgn0262582,cic,182325,-4.357805838945332e-5,-0.00570589633733675,3850,0.0039971263761661,-4.1476761992566e-4,3.118921965534609,9.1427779585252e-4,Syp_to_Imp,57,2,29,29,1,29,UTR3
FBgn0262656,Myc,3479825,-2.292294076785316e-5,-0.00893812683079275,51775,0.00703144138644421,-7.018729959447347e-17,22.3302940204804,3.1087537412405784e-110,Imp_to_Syp,416,6,118,28,1,28,UTR3
FBgn0262656,Myc,606575,-2.0204377687281185e-5,-3.0178164536117044e-16,51775,0.00703144138644421,-7.018729959447347e-17,22.32168852321849,3.7617955198820894e-110,Syp_to_Imp,416,6,118,28,1,28,UTR3
FBgn0262733,Src64B,603350,-4.6533891434011605e-5,-1.230256600407681e-16,27500,-0.00225495689292556,-2.0238435242670255e-16,-5.762776072502987,0.9999999958187756,Imp_to_Syp,190,3,114,57,2,29,UTR3
FBgn0262733,Src64B,219400,-5.286002244080707e-5,-1.5089524318249562e-16,27500,-0.00225495689292556,-2.0238435242670255e-16,-5.746268330837166,0.9999999953901396,Syp_to_Imp,190,3,114,57,2,29,UTR3
FBgn0262734,eIF4H1,3825275,-4.7057912525489633e-5,-0.00239312762269734,549875,8.241143083480812e-5,-3.1044841923078423e-16,1.076738099607636,0.14079887930775042,Imp_to_Syp,993,20,101,357,7,99,UTR3
FBgn0262734,eIF4H1,1198105,-4.624620822434974e-5,-3.1662925560294243e-16,549875,8.241143083480683e-5,-3.1044841923078423e-16,1.0699875212547212,0.1423126976742862,Syp_to_Imp,993,20,101,357,7,99,UTR3
FBgn0262736,Vha16-1,1013740,-3.182839954200849e-5,-1.4559896287124475e-16,13650,0.01602959938570536,9.153050259216112e-17,22.52247517976017,1.2657748675531351e-110,Imp_to_Syp,348,6,120,29,1,29,UTR3
FBgn0262736,Vha16-1,66840,-5.421632883870532e-5,-2.174547238463324e-17,13650,0.01602959938570537,9.153050259216112e-17,22.553869124847314,6.390152392838695e-111,Syp_to_Imp,348,6,120,29,1,29,UTR3
FBgn0262737,mub,1855230,-1.3582516352841675e-5,-3.3586252817985343e-16,44850,-0.00402569329054923,-3.748962278792349e-16,-11.550797089281204,1,Imp_to_Syp,125,3,51,180,4,78,UTR3
FBgn0262737,mub,2188220,-1.2333573825756418e-5,-2.7495747414954597e-16,44850,-0.00402569329054924,-3.748962278792349e-16,-11.5543927730792,1,Syp_to_Imp,125,3,51,180,4,78,UTR3
FBgn0262739,AGO1,4745475,-2.3076704329734944e-5,-2.5057835883437713e-16,336375,-7.888548311181e-4,-1.3990880591258896e-16,-6.879268393858413,0.9999999999969869,Imp_to_Syp,744,13,117,180,4,96,UTR3
FBgn0262739,AGO1,1490125,-2.3128673789622745e-5,-1.4805824383551618e-16,336375,-7.888548311181e-4,-1.3990880591258896e-16,-6.878801532961839,0.9999999999969768,Syp_to_Imp,744,13,117,180,4,96,UTR3
FBgn0262743,Fs(2)Ket,4334040,NA,NA,90000,NA,NA,NA,NA,Imp_to_Syp,267,3,142,168,6,30,UTR3
FBgn0262743,Fs(2)Ket,3009750,NA,NA,90000,NA,NA,NA,NA,Syp_to_Imp,267,3,142,168,6,30,UTR3
FBgn0263006,SERCA,1993920,-3.509825909487318e-5,-9.673451347146275e-17,21600,0.01179702056986246,-5.182941046014575e-17,20.69901444498877,1.4534113191701673e-94,Imp_to_Syp,506,8,120,26,1,26,UTR3
FBgn0263006,SERCA,186930,-2.4630472815093575e-5,-9.679328633151475e-17,21600,0.01179702056986246,-5.182941046014575e-17,20.680702183039376,2.1091652985983302e-94,Syp_to_Imp,506,8,120,26,1,26,UTR3
FBgn0263132,Cht6,837405,-2.335206155513274e-5,-0.00899542343609893,5400,0.08622653708329646,0.07051986066934172,69.26799181823944,0,Imp_to_Syp,951,19,138,76,2,50,UTR3
FBgn0263132,Cht6,248120,-2.8355959731430943e-5,-0.00681220003521909,5400,0.08622653708329646,0.07051986066934172,69.27201048981539,0,Syp_to_Imp,951,19,138,76,2,50,UTR3
FBgn0263231,bel,433350,-1.7884345821992e-4,-2.7144529395389773e-16,26750,-0.00135874395061324,-3.542065282515879e-16,-2.462831197042212,0.9931046337799716,Imp_to_Syp,405,7,102,50,1,50,UTR3
FBgn0263231,bel,40500,-1.9742400623073e-4,-3.3395790072109646e-16,26750,-0.00135874395061324,-3.542065282515879e-16,-2.4240476270766464,0.992322411534586,Syp_to_Imp,405,7,102,50,1,50,UTR3
FBgn0263352,Unr,1116440,-4.670210481825924e-5,-3.7370079666063794e-16,57200,0.0025334484295001,-2.7795771013599356e-16,9.305242853525376,6.911960035719254e-21,Imp_to_Syp,1400,24,212,79,3,27,UTR3
FBgn0263352,Unr,236170,-4.308431572227768e-5,-3.190502885546051e-16,57200,0.0025334484295001,-2.7795771013599356e-16,9.29219539537006,7.812812992499836e-21,Syp_to_Imp,1400,24,212,79,3,27,UTR3
FBgn0263391,hts,8698620,-8.328394612381385e-6,-5.250819415988011e-17,62550,5.2966307646195e-4,-1.2212688268224021e-17,2.075558379557773,0.0189694452527823,Imp_to_Syp,488,6,145,76,2,49,UTR3
FBgn0263391,hts,1126440,-1.0172095799334404e-5,-6.031190189770104e-17,62550,5.2966307646195e-4,-1.2212688268224021e-17,2.0826713351597275,0.01864262235084469,Syp_to_Imp,488,6,145,76,2,49,UTR3
FBgn0263392,Tet,1487805,-5.965709167586645e-5,-3.64332441906604e-16,304800,0.00384607081333275,-3.097838140261562e-16,26.741640757737308,1.175384026321579e-157,Imp_to_Syp,851,14,121,540,14,97,UTR3
FBgn0263392,Tet,1124640,-6.325379051191397e-5,-0.00228574662437648,304800,0.00384607081333274,-3.097838140261562e-16,26.766266545945427,6.085875731120395e-158,Syp_to_Imp,851,14,121,540,14,97,UTR3
FBgn0263396,sqd,14800540,-1.5680741234990327e-5,-2.705349933155799e-16,1373600,-2.8062237363999e-4,-4.440892098500645e-16,-4.268449334947825,0.9999901575152236,Imp_to_Syp,1468,27,165,536,15,74,UTR3
FBgn0263396,sqd,4982360,-1.710829439503199e-5,-0.00183460879399745,1373600,-2.8062237363999e-4,-4.440892098500645e-16,-4.245450162332828,0.9999890915350672,Syp_to_Imp,1468,27,165,536,15,74,UTR3
FBgn0263594,lost,431055,-1.2502008120163e-4,-4.440892098500644e-16,160425,4.4733933763074e-4,-2.1494654741264924e-16,3.2992000629102116,4.8490944996285e-4,Imp_to_Syp,396,7,111,257,6,73,UTR3
FBgn0263594,lost,319815,-1.3216284193085e-4,-2.2064011166801495e-16,160425,4.4733933763074e-4,-2.1494654741264924e-16,3.340372437945599,4.1842588220393e-4,Syp_to_Imp,396,7,111,257,6,73,UTR3
FBgn0263987,spoon,1578070,-6.686361583692114e-5,-0.00841944413425496,39650,0.00416631475099727,-0.00325416771672604,9.802455240735693,5.8298965766076e-23,Imp_to_Syp,486,8,98,28,1,28,UTR3
FBgn0263987,spoon,168155,-6.111059857295362e-5,-3.0583557209244e-4,39650,0.00416631475099727,-0.00325416771672604,9.789133407979708,6.649301615765671e-23,Syp_to_Imp,486,8,98,28,1,28,UTR3
FBgn0263993,CG43736,2928555,-1.8853126179980436e-5,-0.01198093091015894,44550,0.03243650932223728,-0.02211045969147262,47.77006920973706,0,Imp_to_Syp,313,4,139,53,2,27,UTR3
FBgn0263993,CG43736,795410,-2.2621671390564013e-5,-0.0146473205156122,44550,0.03243650932223728,-0.02211045969147262,47.77561601778196,0,Syp_to_Imp,313,4,139,53,2,27,UTR3
FBgn0264078,Flo2,14799800,-1.8124564992553771e-6,-0.00359180186127262,5000,0.01846704030790754,-1.3358638116940462e-16,16.15613190933228,1.419833634692946e-57,Imp_to_Syp,150,3,95,28,1,28,UTR3
