exp_string,bins,meanCoverage,standardError,feature,merged_bins,max_cvg,norm_cvg,norm_SE
L2 Syp,41,0.001076995116730216,4.407234950506921e-4,fiveUTRs,20.5,0.00950034147960891,0.11336383213612143,0.04639027933855224
L2 Syp,42,0.0010034115994380895,4.485591287345924e-4,fiveUTRs,21,0.00950034147960891,0.10561847714545475,0.04721505323754507
L2 Syp,43,0.0011594978482395702,4.574722409921479e-4,fiveUTRs,21.5,0.00950034147960891,0.12204801803474773,0.04815324185704745
L2 Syp,44,0.0011273111186730536,4.577127920091054e-4,fiveUTRs,22,0.00950034147960891,0.11866006301906742,0.0481785621065852
L2 Syp,45,0.0012910562579436752,4.702858686231965e-4,fiveUTRs,22.5,0.00950034147960891,0.13589577392715177,0.04950199628430158
L2 Syp,46,0.0012542644992976119,4.938528965565264e-4,fiveUTRs,23,0.00950034147960891,0.13202309643181845,0.05198264689922033
L2 Syp,47,7.62592815572948e-4,3.45909712745637e-4,fiveUTRs,23.5,0.00950034147960891,0.08027004263054562,0.036410239935909826
L2 Syp,48,5.363061996996685e-4,3.029406199096788e-4,fiveUTRs,24,0.00950034147960891,0.05645125502601892,0.03188734010876308
L2 Syp,49,5.44736720233409e-4,2.95225703256727e-4,fiveUTRs,24.5,0.00950034147960891,0.057338646342618996,0.03107527280891804
L2 Syp,50,9.669370111251819e-4,4.1297109564234304e-4,fiveUTRs,25,0.00950034147960891,0.10177918480094325,0.04346907914086298
L2 Syp,51,9.222401606507566e-4,4.1068550317380654e-4,fiveUTRs,25.5,0.00950034147960891,0.0970744222857894,0.0432284991076671
L2 Syp,52,6.421834236403773e-4,3.4981840012898073e-4,fiveUTRs,26,0.00950034147960891,0.06759582537309104,0.03682166592430542
L2 Syp,53,8.027292795504716e-4,4.0124377714571244e-4,fiveUTRs,26.5,0.00950034147960891,0.0844947817163638,0.04223466893341922
L2 Syp,54,7.651013445715433e-4,3.6436818084180595e-4,fiveUTRs,27,0.00950034147960891,0.08053408882340925,0.038353166738676586
L2 Syp,55,6.020469596628537e-4,3.4752219765729397e-4,fiveUTRs,27.5,0.00950034147960891,0.06337108628727285,0.036579969088816375
L2 Syp,56,4.013646397752358e-4,2.837791737783588e-4,fiveUTRs,28,0.00950034147960891,0.0422473908581819,0.029870418277853396
L2 Syp,57,7.765326159575468e-4,3.574647249801369e-4,fiveUTRs,28.5,0.00950034147960891,0.08173733729721823,0.03762651329400975
L2 Syp,58,6.865767853124866e-4,3.107891524525788e-4,fiveUTRs,29,0.00950034147960891,0.07226864284679903,0.032713471733583695
L2 Syp,59,4.988224330539927e-4,2.961383300667974e-4,fiveUTRs,29.5,0.00950034147960891,0.052505737201619745,0.031171335335936596
L2 Syp,60,6.837098950283778e-4,2.76494596884254e-4,fiveUTRs,30,0.00950034147960891,0.07196687576924059,0.029103648271770977
L2 Syp,61,0.0011109199850921705,4.364906905423989e-4,fiveUTRs,30.5,0.00950034147960891,0.11693474255389633,0.04594473698437705
L2 Syp,62,5.160402511395889e-4,3.060435232119345e-4,fiveUTRs,31,0.00950034147960891,0.05431807396051959,0.03221394976894378
L2 Syp,63,4.399573935997777e-4,2.863805192842939e-4,fiveUTRs,31.5,0.00950034147960891,0.04630963997916093,0.030144234278206488
L2 Syp,64,5.678053518124817e-4,2.911683766117436e-4,fiveUTRs,32,0.00950034147960891,0.05976683606912368,0.030648201144842405
L2 Syp,65,8.501307887258092e-4,3.7024395495091893e-4,fiveUTRs,32.5,0.00950034147960891,0.08948423491413338,0.03897164704506604
L2 Syp,66,6.126091870253599e-4,3.476789981271264e-4,fiveUTRs,33,0.00950034147960891,0.06448285973090921,0.03659647380816451
L2 Syp,67,4.925838760877894e-4,2.980551471815033e-4,fiveUTRs,33.5,0.00950034147960891,0.05184907059867779,0.03137309830612246
L2 Syp,68,5.025783315446431e-4,2.9300971094008935e-4,fiveUTRs,34,0.00950034147960891,0.05290108072676691,0.030842018844163835
L2 Syp,69,6.753396330131141e-4,3.451380962689097e-4,fiveUTRs,34.5,0.00950034147960891,0.07108582722659301,0.03632902006835207
L2 Syp,70,6.768467334391477e-4,3.311345684670515e-4,fiveUTRs,35,0.00950034147960891,0.07124446367447948,0.034855017493611494
L2 Syp,71,8.572902227460448e-4,3.7141815611090967e-4,fiveUTRs,35.5,0.00950034147960891,0.09023783245961133,0.039095242724496194
L2 Syp,72,3.7494174203777666e-4,2.305321230957726e-4,fiveUTRs,36,0.00950034147960891,0.039466133174532105,0.024265667038450775
L2 Syp,73,5.656914669295896e-4,2.9210177386406177e-4,fiveUTRs,36.5,0.00950034147960891,0.05954432986895927,0.030746449955616373
L2 Syp,74,6.932661959754072e-4,3.053928988502608e-4,fiveUTRs,37,0.00950034147960891,0.07297276602776873,0.0321454654557146
L2 Syp,75,0.0011342913732778402,4.6720668538142404e-4,fiveUTRs,37.5,0.00950034147960891,0.11939480025138362,0.04917788338284625
L2 Syp,76,6.442567935678725e-4,3.2121802805511895e-4,fiveUTRs,38,0.00950034147960891,0.06781406699439964,0.03381120865440114
L2 Syp,77,0.0010111196949673577,4.0493005373511007e-4,fiveUTRs,38.5,0.00950034147960891,0.10642982645808867,0.04262268410080133
L2 Syp,78,8.650158470977952e-4,3.846583906650067e-4,fiveUTRs,39,0.00950034147960891,0.09105102684513235,0.04048890152955233
L2 Syp,79,4.299642940587369e-4,2.845254971576614e-4,fiveUTRs,39.5,0.00950034147960891,0.04525777257392192,0.029948975809801534
L2 Syp,80,3.278226716176615e-4,2.2004900225678218e-4,fiveUTRs,40,0.00950034147960891,0.03450640930342186,0.02316222029798456
L2 Syp,81,1.9156039625636254e-4,1.9156039625636256e-4,fiveUTRs,40.5,0.00950034147960891,0.020163527455041363,0.020163527455041363
L2 Syp,82,6.042282892268496e-4,3.077336132073764e-4,fiveUTRs,41,0.00950034147960891,0.06360069167237167,0.03239184758441383
L2 Syp,83,8.0150560686823e-4,3.8179850318697996e-4,fiveUTRs,41.5,0.00950034147960891,0.08436597869545472,0.0401878715629806
L2 Syp,84,7.25615683865036e-4,3.480346988560915e-4,fiveUTRs,42,0.00950034147960891,0.0763778528827057,0.036633914644341674
L2 Syp,85,9.934585979345057e-4,3.9865382870728303e-4,fiveUTRs,42.5,0.00950034147960891,0.10457083043455005,0.04196205258126089
L2 Syp,86,0.001293458610116453,4.318217174813045e-4,fiveUTRs,43,0.00950034147960891,0.13614864401376225,0.04545328380123456
L2 Syp,87,6.165452794373433e-4,3.0344914448049177e-4,fiveUTRs,43.5,0.00950034147960891,0.06489717035547272,0.031940867086914806
L2 Syp,88,3.3277335473222544e-4,1.8611478631922786e-4,fiveUTRs,44,0.00950034147960891,0.03502751511053309,0.019590325960250583
L2 Syp,89,7.100384508572348e-4,3.1189588242998593e-4,fiveUTRs,44.5,0.00950034147960891,0.07473820308261847,0.032829965438550254
L2 Syp,90,0.0010993463367414376,3.982025645828041e-4,fiveUTRs,45,0.00950034147960891,0.11571650756986192,0.04191455280186376
L2 Syp,91,6.221151916516155e-4,3.3871009014228756e-4,fiveUTRs,45.5,0.00950034147960891,0.06548345583018195,0.03565241216531838
L2 Syp,92,5.890616330818902e-4,2.7900696595174263e-4,fiveUTRs,46,0.00950034147960891,0.06200425893597873,0.02936809866788369
L2 Syp,93,7.755173594025691e-4,3.69129081866796e-4,fiveUTRs,46.5,0.00950034147960891,0.08163047202746379,0.038854296201781525
L2 Syp,94,7.163243918210805e-4,3.192395447361341e-4,fiveUTRs,47,0.00950034147960891,0.07539985729550519,0.03360295473813599
L2 Syp,95,0.0010712675470234737,3.496563805534669e-4,fiveUTRs,47.5,0.00950034147960891,0.11276095173239745,0.03680461184515873
L2 Syp,96,0.0011684473801026629,3.768641573123712e-4,fiveUTRs,48,0.00950034147960891,0.12299004015914204,0.03966848540352522
L2 Syp,97,0.0010490184331243934,3.8335663893433156e-4,fiveUTRs,48.5,0.00950034147960891,0.11041902392413552,0.04035187995685738
L2 Syp,98,9.295107078638998e-4,3.6771077401325365e-4,fiveUTRs,49,0.00950034147960891,0.09783971553643184,0.03870500600452004
L2 Syp,99,6.472387377046685e-4,2.5552436275614964e-4,fiveUTRs,49.5,0.00950034147960891,0.0681279445685054,0.02689633454803653
L2 Syp,100,3.55258745382888e-4,1.4382682167907371e-4,fiveUTRs,50,0.00950034147960891,0.03739431326183367,0.015139121260828033
L2 Syp,1,1.0026067776218167e-4,1.0026067776218168e-4,cds,51,0.00950034147960891,0.010553376210463225,0.010553376210463226
L2 Syp,2,2.0052135552436334e-4,2.0052135552436337e-4,cds,52,0.00950034147960891,0.02110675242092645,0.021106752420926453
L2 Syp,3,6.0156406657309e-4,3.472435111074028e-4,cds,53,0.00950034147960891,0.06332025726277934,0.036550634716942546
L2 Syp,4,4.010427110487267e-4,2.8355158147456543e-4,cds,54,0.00950034147960891,0.0422135048418529,0.02984646205435534
L2 Syp,5,4.010427110487267e-4,2.8355158147456543e-4,cds,55,0.00950034147960891,0.0422135048418529,0.02984646205435534
L2 Syp,6,0,0,cds,56,0.00950034147960891,0,0
L2 Syp,7,0,0,cds,57,0.00950034147960891,0,0
L2 Syp,8,0,0,cds,58,0.00950034147960891,0,0
L2 Syp,9,0,0,cds,59,0.00950034147960891,0,0
L2 Syp,10,0,0,cds,60,0.00950034147960891,0,0
L2 Syp,11,0,0,cds,61,0.00950034147960891,0,0
L2 Syp,12,0,0,cds,62,0.00950034147960891,0,0
L2 Syp,13,0,0,cds,63,0.00950034147960891,0,0
L2 Syp,14,0,0,cds,64,0.00950034147960891,0,0
L2 Syp,15,0,0,cds,65,0.00950034147960891,0,0
L2 Syp,16,2.0052135552436334e-4,2.0052135552436334e-4,cds,66,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,17,2.0052135552436334e-4,2.0052135552436334e-4,cds,67,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,18,1.0026067776218167e-4,1.0026067776218167e-4,cds,68,0.00950034147960891,0.010553376210463225,0.010553376210463225
L2 Syp,19,0,0,cds,69,0.00950034147960891,0,0
L2 Syp,20,0,0,cds,70,0.00950034147960891,0,0
L2 Syp,21,0,0,cds,71,0.00950034147960891,0,0
L2 Syp,22,0,0,cds,72,0.00950034147960891,0,0
L2 Syp,23,0,0,cds,73,0.00950034147960891,0,0
L2 Syp,24,0,0,cds,74,0.00950034147960891,0,0
L2 Syp,25,0,0,cds,75,0.00950034147960891,0,0
L2 Syp,26,0,0,cds,76,0.00950034147960891,0,0
L2 Syp,27,0,0,cds,77,0.00950034147960891,0,0
L2 Syp,28,0,0,cds,78,0.00950034147960891,0,0
L2 Syp,29,0,0,cds,79,0.00950034147960891,0,0
L2 Syp,30,0,0,cds,80,0.00950034147960891,0,0
L2 Syp,31,0,0,cds,81,0.00950034147960891,0,0
L2 Syp,32,0,0,cds,82,0.00950034147960891,0,0
L2 Syp,33,0,0,cds,83,0.00950034147960891,0,0
L2 Syp,34,0,0,cds,84,0.00950034147960891,0,0
L2 Syp,35,0,0,cds,85,0.00950034147960891,0,0
L2 Syp,36,0,0,cds,86,0.00950034147960891,0,0
L2 Syp,37,0,0,cds,87,0.00950034147960891,0,0
L2 Syp,38,0,0,cds,88,0.00950034147960891,0,0
L2 Syp,39,0,0,cds,89,0.00950034147960891,0,0
L2 Syp,40,0,0,cds,90,0.00950034147960891,0,0
L2 Syp,41,0,0,cds,91,0.00950034147960891,0,0
L2 Syp,42,0,0,cds,92,0.00950034147960891,0,0
L2 Syp,43,0,0,cds,93,0.00950034147960891,0,0
L2 Syp,44,0,0,cds,94,0.00950034147960891,0,0
L2 Syp,45,0,0,cds,95,0.00950034147960891,0,0
L2 Syp,46,0,0,cds,96,0.00950034147960891,0,0
L2 Syp,47,0,0,cds,97,0.00950034147960891,0,0
L2 Syp,48,0,0,cds,98,0.00950034147960891,0,0
L2 Syp,49,0,0,cds,99,0.00950034147960891,0,0
L2 Syp,50,0,0,cds,100,0.00950034147960891,0,0
L2 Syp,51,0,0,cds,101,0.00950034147960891,0,0
L2 Syp,52,4.010427110487267e-5,4.0104271104872676e-5,cds,102,0.00950034147960891,0.00422135048418529,0.00422135048418529
L2 Syp,53,1.6041708441949068e-4,1.1691269163081566e-4,cds,103,0.00950034147960891,0.01688540193674116,0.012306156771496225
L2 Syp,54,0,0,cds,104,0.00950034147960891,0,0
L2 Syp,55,0,0,cds,105,0.00950034147960891,0,0
L2 Syp,56,0,0,cds,106,0.00950034147960891,0,0
L2 Syp,57,0,0,cds,107,0.00950034147960891,0,0
L2 Syp,58,0,0,cds,108,0.00950034147960891,0,0
L2 Syp,59,0,0,cds,109,0.00950034147960891,0,0
L2 Syp,60,0,0,cds,110,0.00950034147960891,0,0
L2 Syp,61,0,0,cds,111,0.00950034147960891,0,0
L2 Syp,62,0,0,cds,112,0.00950034147960891,0,0
L2 Syp,63,0,0,cds,113,0.00950034147960891,0,0
L2 Syp,64,0,0,cds,114,0.00950034147960891,0,0
L2 Syp,65,0,0,cds,115,0.00950034147960891,0,0
L2 Syp,66,0,0,cds,116,0.00950034147960891,0,0
L2 Syp,67,0,0,cds,117,0.00950034147960891,0,0
L2 Syp,68,2.0052135552436334e-4,2.0052135552436334e-4,cds,118,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,69,1.336809036829089e-4,1.336809036829089e-4,cds,119,0.00950034147960891,0.014071168280617634,0.014071168280617634
L2 Syp,70,0,0,cds,120,0.00950034147960891,0,0
L2 Syp,71,1.1458363172820762e-4,1.1458363172820764e-4,cds,121,0.00950034147960891,0.012061001383386543,0.012061001383386545
L2 Syp,72,3.342022592072722e-5,3.342022592072722e-5,cds,122,0.00950034147960891,0.0035177920701544084,0.0035177920701544084
L2 Syp,73,0,0,cds,123,0.00950034147960891,0,0
L2 Syp,74,0,0,cds,124,0.00950034147960891,0,0
L2 Syp,75,0,0,cds,125,0.00950034147960891,0,0
L2 Syp,76,0,0,cds,126,0.00950034147960891,0,0
L2 Syp,77,0,0,cds,127,0.00950034147960891,0,0
L2 Syp,78,2.0052135552436334e-4,2.0052135552436334e-4,cds,128,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,79,2.0052135552436334e-4,2.0052135552436334e-4,cds,129,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,80,2.0052135552436334e-4,2.0052135552436334e-4,cds,130,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,81,2.0052135552436334e-4,2.0052135552436334e-4,cds,131,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,82,2.0052135552436334e-4,2.0052135552436334e-4,cds,132,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,83,2.0052135552436334e-4,2.0052135552436334e-4,cds,133,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,84,2.0052135552436334e-4,2.0052135552436334e-4,cds,134,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,85,0,0,cds,135,0.00950034147960891,0,0
L2 Syp,86,0,0,cds,136,0.00950034147960891,0,0
L2 Syp,87,0,0,cds,137,0.00950034147960891,0,0
L2 Syp,88,0,0,cds,138,0.00950034147960891,0,0
L2 Syp,89,0,0,cds,139,0.00950034147960891,0,0
L2 Syp,90,1.1140075306909075e-4,1.1140075306909077e-4,cds,140,0.00950034147960891,0.011725973567181362,0.011725973567181363
L2 Syp,91,1.80469219971927e-4,1.8046921997192704e-4,cds,141,0.00950034147960891,0.018996077178833806,0.01899607717883381
L2 Syp,92,2.2280150613818147e-5,2.228015061381815e-5,cds,142,0.00950034147960891,0.002345194713436272,0.0023451947134362724
L2 Syp,93,8.020854220974534e-5,8.020854220974535e-5,cds,143,0.00950034147960891,0.00844270096837058,0.00844270096837058
L2 Syp,94,1.336809036829089e-4,1.336809036829089e-4,cds,144,0.00950034147960891,0.014071168280617634,0.014071168280617634
L2 Syp,95,3.00782033286545e-4,2.2417170469016734e-4,cds,145,0.00950034147960891,0.03166012863138967,0.023596173376643253
L2 Syp,96,1.336809036829089e-4,1.336809036829089e-4,cds,146,0.00950034147960891,0.014071168280617634,0.014071168280617634
L2 Syp,97,4.010427110487267e-4,2.8355158147456543e-4,cds,147,0.00950034147960891,0.0422135048418529,0.02984646205435534
L2 Syp,98,2.0052135552436334e-4,2.0052135552436334e-4,cds,148,0.00950034147960891,0.02110675242092645,0.02110675242092645
L2 Syp,99,4.7456720807432655e-4,2.3841008974934163e-4,cds,149,0.00950034147960891,0.049952647396192595,0.02509489687934417
L2 Syp,100,6.0156406657309e-4,3.472435111074028e-4,cds,150,0.00950034147960891,0.06332025726277934,0.036550634716942546
L2 Syp,1,0.003048481551187504,7.41723836349579e-4,threeUTRs,150.75,0.00950034147960891,0.32088126071369355,0.07807338693473076
L2 Syp,2,0.002751417515188133,6.996763459436378e-4,threeUTRs,151.5,0.00950034147960891,0.289612486150487,0.0736474944027423
L2 Syp,3,0.0026081444718575437,6.586734383030728e-4,threeUTRs,152.25,0.00950034147960891,0.2745316552521342,0.06933155399906611
L2 Syp,4,0.0019287887898831976,5.672949928001349e-4,threeUTRs,153,0.00950034147960891,0.2030231012246307,0.05971311599880388
L2 Syp,5,0.0019555720998895984,5.572098570763511e-4,threeUTRs,153.75,0.00950034147960891,0.20584229567820767,0.05865156092255424
L2 Syp,6,0.002167712690863623,5.909970400228556e-4,threeUTRs,154.5,0.00950034147960891,0.22817208155267893,0.06220797865964545
L2 Syp,7,0.002478676871147305,5.85304646329912e-4,threeUTRs,155.25,0.00950034147960891,0.2609039766062537,0.06160880086112511
L2 Syp,8,0.0025811840915998287,6.33269287981742e-4,threeUTRs,156,0.00950034147960891,0.2716938224946926,0.06665752903103131
L2 Syp,9,0.004045138026572374,8.15268854210774e-4,threeUTRs,156.75,0.00950034147960891,0.42578869772783107,0.08581468949938578
L2 Syp,10,0.0024236266469178877,5.777619364690417e-4,threeUTRs,157.5,0.00950034147960891,0.25510942444751555,0.06081485994046877
L2 Syp,11,0.0030800914971089353,6.609063745746626e-4,threeUTRs,158.25,0.00950034147960891,0.3242085038437723,0.06956659147391714
L2 Syp,12,0.004388623146822131,8.53418443866403e-4,threeUTRs,159,0.00950034147960891,0.461943726574636,0.0898302914372226
L2 Syp,13,0.003935683810231344,7.515280752421615e-4,threeUTRs,159.75,0.00950034147960891,0.4142676153987425,0.07910537498627879
L2 Syp,14,0.004666168379437185,8.150455570706774e-4,threeUTRs,160.5,0.00950034147960891,0.4911579641060725,0.08579118538213107
L2 Syp,15,0.0031824868189871194,6.713676897541877e-4,threeUTRs,161.25,0.00950034147960891,0.3349865713582886,0.07066774296431133
L2 Syp,16,0.0036018184757367483,7.427756577941272e-4,threeUTRs,162,0.00950034147960891,0.37912515918164874,0.07818410100188358
L2 Syp,17,0.003305302225053825,6.761618986615304e-4,threeUTRs,162.75,0.00950034147960891,0.3479140441581149,0.07117237839427275
L2 Syp,18,0.002777987564813111,6.610125074833092e-4,threeUTRs,163.5,0.00950034147960891,0.2924092329497475,0.06957776295747638
L2 Syp,19,0.003354971395125646,7.185299774693253e-4,threeUTRs,164.25,0.00950034147960891,0.35314218992302543,0.07563201586085558
L2 Syp,20,0.004021645369567319,8.129200498683478e-4,threeUTRs,165,0.00950034147960891,0.4233158753502904,0.08556745582389448
L2 Syp,21,0.0037615056791142484,7.551407896883973e-4,threeUTRs,165.75,0.00950034147960891,0.39593373429657963,0.07948564704849781
L2 Syp,22,0.004708462546921991,8.463141000578398e-4,threeUTRs,166.5,0.00950034147960891,0.49560982171304213,0.08908249265295662
L2 Syp,23,0.003668760470561976,7.320097977174649e-4,threeUTRs,167.25,0.00950034147960891,0.3861714316728964,0.07705089330616342
L2 Syp,24,0.003823608016066719,8.223112418063093e-4,threeUTRs,168,0.00950034147960891,0.40247058742820274,0.08655596681143302
L2 Syp,25,0.004917862698299168,8.925709579732999e-4,threeUTRs,168.75,0.00950034147960891,0.5176511506301787,0.09395146057529327
L2 Syp,26,0.0034152576451433494,7.149482603417026e-4,threeUTRs,169.5,0.00950034147960891,0.35948788288017847,0.07525500655699947
L2 Syp,27,0.0034597615674706503,7.233638838987108e-4,threeUTRs,170.25,0.00950034147960891,0.36417233789927667,0.0761408298271494
L2 Syp,28,0.0032347803340852456,6.658683332534986e-4,threeUTRs,171,0.00950034147960891,0.3404909540386761,0.07008888413986879
L2 Syp,29,0.0047900417347163035,8.325304450716132e-4,threeUTRs,171.75,0.00950034147960891,0.504196795978063,0.0876316337532201
L2 Syp,30,0.0048434786350998625,8.075858495792718e-4,threeUTRs,172.5,0.00950034147960891,0.5098215306782055,0.08500598123895192
L2 Syp,31,0.00565360676605415,9.192641640836468e-4,threeUTRs,173.25,0.00950034147960891,0.595095110864045,0.09676117074914754
L2 Syp,32,0.005553909053539186,9.716199988182422e-4,threeUTRs,174,0.00950034147960891,0.58460099202326965,0.10227211315547782
L2 Syp,33,0.005809562213695728,9.666419503093408e-4,threeUTRs,174.75,0.00950034147960891,0.6115108837050859,0.10174812688408054
L2 Syp,34,0.005743301800483874,9.766723686152185e-4,threeUTRs,175.5,0.00950034147960891,0.6045363540680121,0.10280392243915679
L2 Syp,35,0.006149743656147688,9.891716575337103e-4,threeUTRs,176.25,0.00950034147960891,0.6473181694939294,0.10411958977020164
L2 Syp,36,0.006016516736158772,9.662948301468038e-4,threeUTRs,177,0.00950034147960891,0.6332947872528943,0.10171158923295692
L2 Syp,37,0.005847194265307334,9.390170268699821e-4,threeUTRs,177.75,0.00950034147960891,0.6154720099122204,0.09884034472712844
L2 Syp,38,0.006890662843759656,0.001051173058661356,threeUTRs,178.5,0.00950034147960891,0.7253068596059893,0.11064581846005692
L2 Syp,39,0.005548910900684803,9.780414205170919e-4,threeUTRs,179.25,0.00950034147960891,0.5840748895810458,0.10294802798576391
L2 Syp,40,0.005922753798669048,9.94642021044891e-4,threeUTRs,180,0.00950034147960891,0.6234253591180243,0.10469539681070879
L2 Syp,41,0.005513737922920477,9.148167615907715e-4,threeUTRs,180.75,0.00950034147960891,0.5803726039484903,0.09629303994538423
L2 Syp,42,0.005417975459335633,9.485963750131218e-4,threeUTRs,181.5,0.00950034147960891,0.5702927069479052,0.09984866091909904
L2 Syp,43,0.005142617845981487,8.839203424157817e-4,threeUTRs,182.25,0.00950034147960891,0.5413087368511291,0.09304090219419871
L2 Syp,44,0.00585312074369781,9.706501147115963e-4,threeUTRs,183,0.00950034147960891,0.6160958273195416,0.10217002376124631
L2 Syp,45,0.005799756735094529,9.226735276740735e-4,threeUTRs,183.75,0.00950034147960891,0.6104787651625846,0.09712003822751603
L2 Syp,46,0.0072033536953419516,0.0010744344295792513,threeUTRs,184.5,0.00950034147960891,0.7582205030001178,0.11309429580877352
L2 Syp,47,0.006964499387830717,0.0010490714427009822,threeUTRs,185.25,0.00950034147960891,0.7330788480370936,0.1104246036790004
L2 Syp,48,0.007542452608990296,0.0010803197288315888,threeUTRs,186,0.00950034147960891,0.7939138424844059,0.11371377872577913
L2 Syp,49,0.006571687148957143,0.0010773256960976891,threeUTRs,186.75,0.00950034147960891,0.6917316775467814,0.1133986287135058
L2 Syp,50,0.006352608792564931,0.0010344483234397122,threeUTRs,187.5,0.00950034147960891,0.6686716268251909,0.10888538329490616
L2 Syp,51,0.0057129250396109315,9.645293634328783e-4,threeUTRs,188.25,0.00950034147960891,0.6013389152245618,0.10152575731126076
L2 Syp,52,0.006923254692346695,0.0010213735021154774,threeUTRs,189,0.00950034147960891,0.7287374571962961,0.10750913578293009
L2 Syp,53,0.00811302211044688,0.001117846448449402,threeUTRs,189.75,0.00950034147960891,0.8539716312156034,0.11766381775315081
L2 Syp,54,0.007092299696027898,0.0010369077241804971,threeUTRs,190.5,0.00950034147960891,0.7465310285162359,0.1091442582780911
L2 Syp,55,0.00950034147960891,0.0012257884142538248,threeUTRs,191.25,0.00950034147960891,1,0.1290257215369363
L2 Syp,56,0.009154180856709028,0.0012150629631920594,threeUTRs,192,0.00950034147960891,0.963563349418243,0.1278967672688412
L2 Syp,57,0.009257617596126685,0.001228370385629345,threeUTRs,192.75,0.00950034147960891,0.9744510358913734,0.12929749822844389
L2 Syp,58,0.00769083814784356,0.00108158561520857,threeUTRs,193.5,0.00950034147960891,0.8095328114627054,0.11384702513378439
L2 Syp,59,0.009369114144363939,0.0012486208248833196,threeUTRs,194.25,0.00950034147960891,0.9861870927980186,0.1314290467940864
L2 Syp,60,0.008860712315666156,0.0011699558997699364,threeUTRs,195,0.00950034147960891,0.9326730344045396,0.12314882599547344
L2 Syp,61,0.0077336529292366665,0.0011660104397851535,threeUTRs,195.75,0.00950034147960891,0.8140394685639267,0.12273352934605812
L2 Syp,62,0.007123591026884154,0.0010606282824956997,threeUTRs,196.5,0.00950034147960891,0.7498247344239044,0.11164106940494536
L2 Syp,63,0.007163622628223395,0.0010809034976258058,threeUTRs,197.25,0.00950034147960891,0.7540384357340271,0.11377522586380781
L2 Syp,64,0.004575963321460531,8.409015223592439e-4,threeUTRs,198,0.00950034147960891,0.4816630361426655,0.08851276811092693
L2 Syp,65,0.005588024851581146,9.493951819882728e-4,threeUTRs,198.75,0.00950034147960891,0.5881919995797016,0.09993274284150841
L2 Syp,66,0.005263525660790949,9.14648871606636e-4,threeUTRs,199.5,0.00950034147960891,0.5540354177887536,0.096275367950699
L2 Syp,67,0.006583631802160103,0.0010486069293377635,threeUTRs,200.25,0.00950034147960891,0.692988964269432,0.11037570929302326
L2 Syp,68,0.005655433627075604,9.626610842633765e-4,threeUTRs,201,0.00950034147960891,0.5952874051121386,0.10132910341481802
L2 Syp,69,0.005420109461391587,9.363457086289646e-4,threeUTRs,201.75,0.00950034147960891,0.5705173306691192,0.09855916344046088
L2 Syp,70,0.006357012433026723,0.0010310398314755608,threeUTRs,202.5,0.00950034147960891,0.6691351512649433,0.10852660756337407
L2 Syp,71,0.006194620407948553,0.0010539992312486183,threeUTRs,203.25,0.00950034147960891,0.6520418683101441,0.1109432996183214
L2 Syp,72,0.007268527853341297,0.001094627385858387,threeUTRs,204,0.00950034147960891,0.7650806940931677,0.11521979375245028
L2 Syp,73,0.008255731674606139,0.0011368422590057542,threeUTRs,204.75,0.00950034147960891,0.8689931506489378,0.11966330488707373
L2 Syp,74,0.005977442782480361,9.729691435595887e-4,threeUTRs,205.5,0.00950034147960891,0.6291818873363726,0.10241412328682334
L2 Syp,75,0.007785389039147307,0.001111728930786548,threeUTRs,206.25,0.00950034147960891,0.819485179123035,0.11701989167154793
L2 Syp,76,0.007711166507009625,0.001135872607303499,threeUTRs,207,0.00950034147960891,0.8116725618295418,0.11956123995558296
L2 Syp,77,0.007146388799962833,0.0010830522177988973,threeUTRs,207.75,0.00950034147960891,0.7522244137541275,0.11400139880482298
L2 Syp,78,0.007457428403991879,0.0011302585661704747,threeUTRs,208.5,0.00950034147960891,0.7849642478639485,0.11897030949849634
L2 Syp,79,0.007560749349653023,0.0011085115885444592,threeUTRs,209.25,0.00950034147960891,0.7958397459587176,0.11668123624016218
L2 Syp,80,0.007634507151866395,0.001110592539506701,threeUTRs,210,0.00950034147960891,0.8036034460711485,0.11690027583644493
L2 Syp,81,0.008255101154588723,0.001146146855923382,threeUTRs,210.75,0.00950034147960891,0.8689267825064064,0.12064270093695245
L2 Syp,82,0.007514198094428317,0.0011019820015730263,threeUTRs,211.5,0.00950034147960891,0.7909397899598074,0.11599393600096049
L2 Syp,83,0.007122564135492578,0.0010481249125200113,threeUTRs,212.25,0.00950034147960891,0.7497166444785293,0.11032497250437341
L2 Syp,84,0.0065405005336011445,0.0010042746803664586,threeUTRs,213,0.00950034147960891,0.688448993927152,0.10570932450396513
L2 Syp,85,0.006586564320774942,0.001034849777295761,threeUTRs,213.75,0.00950034147960891,0.693297639344021,0.10892764007661349
