gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,label,label_colour_id,exp
FBgn0034622,BBS9,24.82601414,0.197968185,0.328852843,0.604275678,0.839901263,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035953,CG5087,589.0808859,0.197983417,0.152173396,1.301041514,0.589613623,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261575,tobi,94.01656081,0.198005873,0.323729206,0.612427439,0.837950425,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053178,CG33178,5.261704483,0.198028699,0.301262634,0.661271369,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034484,CG11044,1.102953769,0.198041757,0.194804781,1.167846223,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033752,CG8569,185.7072855,0.198230413,0.191919254,1.032873009,0.684146123,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267543,CR45883,27.77183181,0.198260913,0.326774534,0.608617135,0.839211218,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032518,RpL24,6646.266698,0.198261598,0.189904912,1.044008609,0.68010849,TRUE,TRUE,Co-target,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0036196,CG11658,255.360831,0.198308007,0.172414654,1.150130159,0.641528238,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033996,CG11807,392.9192672,0.198450977,0.177535124,1.117809361,0.655873342,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261113,Xrp1,4873.918328,0.198452552,0.136515341,1.453705845,0.529775553,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0002878,mus101,926.0491901,0.198573109,0.221752519,0.895502284,0.733808779,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0024227,aurB,193.7059004,0.198583209,0.256488368,0.773980329,0.781338077,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0019940,Rh6,2.987275722,0.198588978,0.26591892,0.749612147,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032184,CG13135,35.72951234,0.198627872,0.328267478,0.607125015,0.839359005,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036886,CG9300,199.7930091,0.198766751,0.249550712,0.796286994,0.772371442,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0086533,Me18S-C419,9.08120501,0.198793837,0.321908297,0.616215513,0.836503564,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053144,CG33144,1969.74594,0.19884039,0.205234804,0.968865147,0.708922962,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0243516,Vrp1,1389.899756,0.199097465,0.217475403,0.915534684,0.723950038,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085280,CG34251,7.462593124,0.19912452,0.320709745,0.62093232,0.834641053,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032083,CG9541,13.24881704,0.199206812,0.328596065,0.606991215,0.839359005,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265530,CR44380,2.442001613,0.199252843,0.261666626,0.774230526,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053752,CG33752,18.40060082,0.199309516,0.328746133,0.608249729,0.839211218,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0005694,Aef1,953.7496406,0.199359701,0.220937593,0.902377631,0.730235289,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0262789,CR43170,18.99755302,0.19936662,0.328240878,0.609905277,0.839211218,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0005631,robo1,3902.369039,0.19959001,0.147081199,1.357006682,0.569905378,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031081,Nep3,1944.186923,0.199628654,0.152141936,1.312112205,0.585840647,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033999,CG8093,2.247867648,0.199643342,0.239539975,0.857042174,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033697,Cyp6t3,1.604435092,0.199653671,0.20583947,1.030340324,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052396,CG32396,88.46904068,0.199656583,0.32181878,0.621144766,0.834542151,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267624,CR45962,360.3076331,0.199677905,0.306662836,0.651358161,0.824169248,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030195,CG2898,118.0426029,0.199879129,0.303786776,0.658309812,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039645,CG11898,2.753028132,0.199910295,0.273798843,0.738709039,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262599,SmydA-3,15.98402464,0.19995259,0.32873657,0.610281413,0.839192254,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263602,Tasp1,260.4478938,0.199998916,0.187411557,1.067190181,0.672527949,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037108,Alg11,545.7344442,0.200012895,0.206535381,0.968358558,0.708922962,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035708,axed,153.7379212,0.200165929,0.21180021499999999,0.945071442,0.715996319,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036771,Wdr92,130.1791017,0.200228227,0.215686296,0.928302282,0.723778746,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033442,CG1690,1.866507895,0.200243868,0.216791707,0.957844652,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0259680,Pkcdelta,32.45845077,0.200384513,0.298552102,0.67165419,0.81918877,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040097,lectin-30A,1.41669726,0.20043202,0.219412453,0.952578489,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015035,Cyp4e3,3.27285615,0.20046027,0.248943334,0.826822793,0.760669669,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264815,Pde1c,2289.843361,0.200575539,0.224890292,0.89190586,0.734778501,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0050421,Usp15-31,2549.005911,0.200580524,0.160441262,1.250190334,0.605415195,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036643,Syx8,207.3755855,0.200648714,0.194447883,1.031846253,0.684809899,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0058002,ND-AGGG,54.099968,0.200653849,0.304055656,0.659568843,0.821932543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030850,stas,704.371136,0.200860681,0.196924336,1.019930804,0.689809764,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031077,THADA,970.8590731,0.200885307,0.200287881,1.00301597,0.697495745,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266376,CR45018,53.17021156,0.200962858,0.310060546,0.648850316,0.825087291,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028644,beat-Ic,733.7428189,0.200996526,0.164118042,1.224726036,0.614011922,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036183,CG6083,6.695022624,0.201144812,0.319536521,0.630459252,0.831661022,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004875,enc,9724.343803,0.201152188,0.173174143,1.161562877,0.638221877,TRUE,TRUE,Co-target,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033860,S-Lap5,19.61952107,0.201213955,0.327765037,0.616659175,0.836405634,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011693,Pdh,4.833603984,0.20122868,0.309393554,0.655245644,0.822505779,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031052,Elys,3559.118142,0.201384251,0.225817505,0.891815427,0.734778501,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0260938,tay,8054.392781,0.20154582099999999,0.221411615,0.910285025,0.726303818,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0085423,GramD1B,3051.586638,0.201757663,0.190282699,1.060317608,0.675474378,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0085200,CG34171,19.07642351,0.201904536,0.326706873,0.619855364,0.834972716,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011737,Wee1,795.5375831,0.201971831,0.17681816,1.142275614,0.6450431,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036838,CG3808,287.1943339,0.202010732,0.184647417,1.094011294,0.663311368,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037690,Task7,342.8859007,0.202044994,0.225079591,0.89752731,0.732436215,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039769,CG15534,1.940857634,0.202055697,0.209669973,1.004599144,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265081,CR44192,1.431084244,0.202059447,0.219582882,0.960946777,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052521,CG32521,3026.690566,0.202135248,0.172899015,1.169105234,0.634009519,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0034131,CG15712,0.99931828,0.202189552,0.187176763,1.109768744,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035743,Acbp6,0.99931828,0.202189552,0.187176763,1.109768744,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265147,CR44216,0.99931828,0.202189552,0.187176763,1.109768744,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267779,CR46110,0.99931828,0.202189552,0.187176763,1.109768744,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051792,CG31792,1.432895559,0.202259061,0.219604365,0.961976386,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265605,Ric,1371.514119,0.202283432,0.161009465,1.256361731,0.603255237,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038237,Pde6,732.2763786,0.20236646,0.190872614,1.060260707,0.675474378,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038611,CG14309,1.056788324,0.202370556,0.193056733,1.151868282,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039033,Or94a,1.056788324,0.202370556,0.193056733,1.151868282,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039714,Zip99C,140.4387597,0.202371456,0.257725566,0.785078004,0.776499517,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031183,CG14621,755.4042056,0.202505971,0.175512537,1.153814428,0.641228536,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034498,CG16868,715.7071264,0.202563975,0.151870309,1.333807185,0.5797717,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015240,Hr96,442.0113215,0.2026375,0.211015666,0.960358746,0.710724745,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031814,retm,1048.151354,0.202651811,0.153098746,1.323686209,0.584074577,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0016078,wun,336.6953007,0.202756924,0.192836373,1.05144031,0.677883323,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0286809,xmas,299.4083086,0.20282358,0.243397675,0.833404276,0.757745681,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032702,CG10376,268.1548242,0.20291402,0.179893448,1.128021671,0.650959443,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030724,Nipsnap,541.5777974,0.20309395,0.159110704,1.276420182,0.594826441,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034483,CG16894,3.935907241,0.203304724,0.282263125,0.720160741,0.804028152,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0065070,291,54.39073896,0.203355307,0.285737288,0.711134422,0.80644841,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265377,CR44318,1.27110166,0.203373866,0.163030504,1.517618373,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015546,spel1,384.785071,0.203532415,0.163587745,1.244155483,0.608720397,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034452,Oseg6,197.5187273,0.203565273,0.193898191,1.049727919,0.678116392,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0058053,CR40053,1.317667951,0.203650682,0.205151583,1.013013229,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0017581,Lk6,18681.14851,0.203660518,0.23705259,0.85914423,0.746861259,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0285912,mah,10.08910971,0.203863498,0.328814101,0.618808495,0.835033435,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030067,Rbm13,374.7067876,0.203963357,0.19910291,1.024412916,0.687566483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031428,CG9886,289.1825281,0.20398092,0.193096447,1.0563978490000001,0.677199499,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004611,Plc21C,4336.732445,0.203998914,0.187217152,1.089645936,0.664862284,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0087013,Karybeta3,4452.314941,0.204085596,0.140152368,1.456168431,0.52864284,TRUE,TRUE,Co-target,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267695,CR46031,1.072080966,0.204226317,0.193456067,1.162485485,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267703,CR46036,2.308054664,0.204254451,0.245448875,0.858367705,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0065057,scaRNA:MeU2-C28,6.198435263,0.204309446,0.307705445,0.66286611,0.821614797,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032008,CG14277,2.03349778,0.204324105,0.250304141,0.827690864,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025624,CG4025,136.3494341,0.204327227,0.225563295,0.905955481,0.728585664,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036168,CG7512,3.771978379,0.204487343,0.297393133,0.686042747,0.816410137,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031568,CG10019,1008.575311,0.204516645,0.210294811,0.972568042,0.707816365,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011286,RyR,1813.941185,0.204598754,0.263855922,0.775462586,0.781338077,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039966,Rab21,232.8933261,0.204613115,0.185126167,1.105301535,0.659028878,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033226,CG1882,369.2356087,0.204616919,0.167392268,1.222374551,0.614086528,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029596,CG14054,5.835948491,0.204730409,0.298142408,0.691968445,0.813810704,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034713,CG11291,3.479263498,0.204731148,0.291789391,0.709415467,0.806498058,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085358,Diedel3,1.946621933,0.204798171,0.232898999,0.915864655,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266579,tau,1738.451917,0.204885054,0.151087864,1.356048995,0.57007796,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0037906,PGRP-LB,31.96019705,0.204942295,0.31240072,0.657138425,0.822083326,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265346,CR44300,14.13176169,0.204972841,0.324148202,0.635928365,0.829387612,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266356,CR45004,1.803238494,0.205012749,0.21681541,0.971893656,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033826,CG4734,1.235988091,0.205103798,0.163634613,1.511847627,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039863,CG1815,2433.882108,0.205652987,0.147609708,1.393221073,0.558282652,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038617,CG12333,195.6532162,0.20570082,0.217563762,0.945341693,0.715996319,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052638,CG32638,138.2588045,0.205709623,0.265141776,0.775513982,0.781338077,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001280,janA,303.4465053,0.205784781,0.199499509,1.031575051,0.684955772,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0036398,upSET,17381.78674,0.205801932,0.256527641,0.802274313,0.770491179,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0261564,ReepA,1940.351917,0.205871742,0.149034788,1.38138092,0.562182818,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001179,hay,736.096606,0.20588564,0.188232518,1.093720647,0.663325903,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267569,CR45909,1.029903563,0.20590091,0.188054543,1.13140164,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036764,CG5535,273.0608725,0.205923239,0.234627078,0.877477999,0.740829808,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030647,CG6324,1.980633916,0.205963539,0.239482394,0.867789825,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035699,CG13300,1279.429856,0.205998893,0.188751425,1.091402023,0.664171693,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003941,RpL40,7371.878219,0.206087813,0.209334045,0.984499027,0.703638378,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0032768,CG17564,1.031714878,0.206114891,0.18810523,1.132651727,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0086913,Rab26,1128.432222,0.206142183,0.237825191,0.866828703,0.743476496,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051388,CG31388,272.7234906,0.20629117,0.188449352,1.094690969,0.663282886,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036775,RpIIIC53,504.752959,0.206291652,0.166535446,1.23872042,0.611050916,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030330,Tango10,1259.959879,0.206387843,0.20614077,1.001235216,0.698337114,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267315,TS16,1.251280732,0.206418971,0.164095471,1.521633541,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039003,wfs1,249.1870234,0.206462735,0.179717682,1.148871917,0.642175333,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030545,CG11590,197.8932624,0.206512176,0.205800291,1.003538539,0.697080082,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262613,CG43139,1.499275808,0.206534058,0.205489938,1.051614488,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263392,Tet,43079.19155,0.206624488,0.226498449,0.912260136,0.724989754,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0267455,CR45805,1.55892258,0.206649618,0.208118762,1.048676765,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031621,Elba3,1.48886317,0.206710721,0.188389347,1.326101942,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264437,CR43855,1.48886317,0.206710721,0.188389347,1.326101942,NA,TRUE,TRUE,Co-target,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,ncRNA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265362,CG44303,6.07304748,0.206883564,0.31130102,0.666361449,0.820286399,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265946,CR44733,2.71085073,0.206979275,0.272703332,0.765413383,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033578,BBS4,1.562545208,0.206990855,0.208164539,1.050532701,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038504,Sur-8,2179.085287,0.2070898,0.153931228,1.345347025,0.57469460000000006,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030929,CG15043,31.25502586,0.207122817,0.305982308,0.677808209,0.81912826,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035077,CG9083,25.34628731,0.207167859,0.324429056,0.640968665,0.827196807,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037801,CG3999,20.53632268,0.207220321,0.318456313,0.652043918,0.823990634,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038313,CG4338,166.437731,0.207325768,0.210431121,0.985298851,0.703290056,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037290,CG1124,103.6633406,0.207341171,0.297332063,0.697119452,0.811586446,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053288,CG33288,7.439302399,0.207374954,0.325856951,0.63836812,0.827954809,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034099,CG15708,2.454577283,0.207952188,0.265024397,0.797765047,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263774,CG43691,2.572830744,0.208095452,0.238743931,0.911535495,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040609,CG3348,11.83690706,0.208200566,0.315216339,0.665117998,0.820500038,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
