exp_string,gene_id,gene_name,exist,score,norm_binding,norm_binding_z,norm_binding_rescale,cluster_id,cluster_code,cluster_description,gene_count,cluster_id_label
L2 Syp,FBgn0039945,CG17159,3,5.977755219836374,0.18221002134323006,-1.0863944276481734,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0039959,CG17514,3,190.1540217753552,1.2759697715822307,0.3809138660403896,0.23401172944384574,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0039965,Coa7,3,92.59291040866805,2.749781161759134,1.460600215970963,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0039970,CG17508,3,10.396011619310276,1.2203379328435746,0.25189489705049506,0.056249232939084015,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0039977,CG17454,3,2.5424589977707104,0.45852788296623403,-0.42797475650898514,-0.6911902214381858,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0039994,conu,3,28.35753145237939,0.7741718028910117,-0.4171268559895626,-0.24572345177195876,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040005,CG17883,3,18.32706651928986,1.9845239142934257,0.9208415791473153,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0040007,RpL38,3,307.44438847493626,1.1007448216031903,0.08407018536443688,-0.1908393259827299,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040009,CG17490,3,5.213118361275333,1.4474989900450081,0.55047318951689606,0.46508723091725757,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0040010,CG17493,3,15.2626062960045,0.2524615330455732,-0.478358074022203,-0.9151311803960089,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040011,Slmap,3,1.759043906532622,0.4477995549839483,-0.46582839455142727,-0.7636403682718036,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040064,yip2,3,7.288460849148671,1.5409843825042613,1.2811741538928938,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040066,wds,3,12.797353543103672,0.5994099595828587,-0.3527766315292246,-0.6837559759276179,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040070,Trx-2,3,137.54278508919492,0.6274206376184498,-0.4926347424033147,-0.4309031407910662,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040071,tara,3,27.090018899158437,1.0114315909682459,0.008745924220816907,-0.31346733390013104,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040080,pins,3,8.194439695383423,0.14140510072764365,-1.0175975622181006,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040206,krz,3,55.60390236161664,1.471126500736632,0.5709075546826027,0.44613306933837404,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0040208,Kat60,3,6.235728318199357,0.28736301494520006,-0.816135598543329,-0.9064095326724408,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040239,bc10,3,1.0471471848196152,0.04247163428880471,-0.7860788313455961,-0.9867004407853475,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040285,Scamp,3,17.102522128463853,0.17013422894673627,-0.8079839480089207,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040299,Myo28B1,2,4.186617809598063,0.5601437594390614,-0.3822007735266492,-0.6720601421441939,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040324,Ephrin,3,40.51812105974444,0.3248858301929184,-1.178549793891565,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0040334,Tsp3A,3,1.6271778597418585,0.21982631536514166,-0.8212764562125636,-0.9231997366689775,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040340,TRAM,3,92.04997481763192,1.6947662237884558,1.0027511201808694,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040351,CG11638,1,1.2656441527556554,0.10734675335121989,-1.1948893154266635,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040382,CG5273,3,17.021875116233517,0.5776539715113154,-0.5144733565886513,-0.43455058018127235,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040384,CG32795,3,26.363009625825235,0.3524215423068225,-0.5301191545444025,-0.7757367069770161,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040393,CG14265,3,213.29816071713492,1.447495701281992,0.5740922408716674,0.9924970294011874,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040395,Unc-76,3,4.269583049686489,0.0744536372412803,-1.425297607110604,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0040505,Alk,2,3.2206286566422224,0.06974851984414497,-1.336060802638951,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040600,CG13631,3,25.27481394368352,0.36650189723498333,-1.1540459207861191,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040601,CG13643,3,1.0471471848196152,0.07391940478040852,-1.0994855372706254,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040660,CG13551,3,80.60356875049663,1.3697037184625342,0.9583883106609282,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040718,CG15353,3,11.117557930995074,0.5338280878367077,-0.29748401152382536,-0.6882254145189101,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0040726,dpr1,3,2.197906242870001,0.11684514278731668,-0.7224625102192878,-0.9447106997115549,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040732,CG16926,3,20.99563256863279,1.6056700038891338,0.726196017976684,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040773,COX7C,3,121.77573073163532,3.188322232329294,1.4788976827748408,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040798,CG13069,3,15.363931350718534,1.1636132672078585,0.20010858407179577,0.30477434417671434,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040799,CG13051,3,28.06545421009793,0.2802886077341518,-0.6053439381436048,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040842,CG15212,3,26.130881498024213,0.2711273228719221,-1.072502035963232,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0040918,schlank,3,9.719802962486062,0.1870181349523566,-0.9214888539339369,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0040950,Muc26B,3,121.81693302278008,1.4552044212270903,1.0133963482868684,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040985,CG6115,3,64.90320280239092,1.584038014562288,1.0860159321348442,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0040992,CG10570,3,20.125065608982887,2.599616221014664,1.1537764712492014,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0041092,tai,3,150.2106734873148,2.6532428506369663,1.4980491672460805,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0041094,scyl,3,304.4793042609303,0.3282325395516573,-1.120885070172862,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0041171,ago,3,16.9068163724394,0.8267633881395571,-0.13858615447866302,-0.4994772579312702,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0041184,Socs36E,3,36.331657043969024,2.9294142899608686,1.434164974317128,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0041188,Atx2,3,102.976207125281,0.3933421548070016,-1.048209904803453,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0041191,Rheb,3,12.352854596029042,0.31060639453732264,-0.8304458958712272,-0.9232196460073696,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0041582,tamo,3,5.228179648287979,0.21781494255157022,-0.7449651347508858,-0.909477160762223,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0041604,dlp,3,10.887542972621942,0.7475553135369737,-0.32434867997808603,-0.675130006185082,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0041605,cpx,3,30.607585764957143,0.01849829909726291,-0.8716712193846512,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0041719,snRNA:U4:25F,3,56.10466488684865,1.029132054779419,0.029734481746900486,0.04461651778149478,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0041775,tral,3,30.003487544798297,0.44717003676445227,-0.5005567723618002,-0.9035275858042857,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0041789,Pax,3,32.05992941551329,0.63831270336266,-0.424771011350227,-0.4441364206301607,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0042083,Mccc2,2,2.3108204078948726,0.3309796604104539,-0.7305980858663598,-0.7217527207811476,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0042132,CG18809,3,12.238020765931322,1.8430659462574048,1.0017673962865736,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0042134,Capr,3,67.08479128018946,0.2990161879629435,-0.9999123747318521,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0042135,Gdap2,3,26.43445687547657,0.2732886414039963,-0.8014419975066951,-0.8738346409708817,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0042693,wrd,3,4.6781491629097305,0.23721714042652195,-0.9786284663669029,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0042696,NfI,3,6.267770557297496,0.3432401901419543,-0.6953927620585917,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0043070,MESK2,3,15.795584709423508,0.18744507459552445,-0.9117095071680581,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0043362,bchs,3,2.5161757538911154,0.10087681983479903,-0.9115927269947787,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0043456,Ndf,3,22.45924944066344,0.2592211718013226,-1.152328660670486,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0043884,mask,3,78.86113864260562,0.16175462004155478,-1.075222921533636,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0044323,Cka,3,5.823322874830417,0.10922421536104615,-1.3436101721962064,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0044324,Chro,3,7.981579338184631,0.3259253200026899,-0.38798123111316796,-0.8293476385436844,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0044826,Pak3,3,21.05393819634433,0.33854751827477014,-0.7477927385143619,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0045761,CHKov1,3,4.697101044675623,0.22789798408157969,-0.7788958006975842,-0.8202079963792821,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0045823,vsg,3,134.19071043025542,0.3102816062265889,-0.8361657702349226,-0.9489432058040904,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0045866,bai,3,66.26050134071812,3.0992300225596043,1.492539896287928,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0046696,RNaseP:RNA,3,69.6825765197792,0.6596340419144703,-0.43092950836200067,-0.5662559044767207,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0046704,Liprin-alpha,3,9.663345879973626,0.289689806955424,-1.306615331638636,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0046706,Haspin,3,29.8095790693654,0.956200566969879,-0.06431141768086487,-0.13891154448254328,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0046763,CG17278,3,2.5066998130081695,0.09231872255742711,-0.9561708369050561,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0047135,CG32276,3,200.09172963863705,1.0017667611571208,0.0030699023300414297,0.20873192091923998,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0050009,lncRNA:CR30009,3,21.17447975705304,0.30067123753961006,-0.660189256622304,-0.8185604377399749,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0050011,gem,3,71.84112698772394,0.0868248736303186,-0.9294016844410772,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0050052,Obp49a,3,4.6518659190301355,0.46956760454138136,-0.5539954691451089,-0.9471173435137954,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0050069,CG30069,3,23.526849754270355,0.3935227081438187,-0.6554736061254122,-0.6206528314999266,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0050089,CG30089,3,7.565334564669995,0.9377352519797924,-0.11130814301378096,-0.32907214582153865,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0050122,CG30122,3,90.08594271854696,1.3031187669939943,0.37300783743775867,0.22310808186634556,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0050254,tRNA:Arg-TCT-1-1,3,3.855257941244701,0.6089987744463549,-0.4798554546172818,-0.9023921256835283,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0050297,tRNA:Ile-AAT-1-2,2,1.06784508256951,0.28130039406988694,-0.5101576425975171,-0.8530028638595283,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0050389,CG30389,3,30.128144613956653,0.24903636367044946,-0.9178424244677013,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0050410,Rpi,3,8.878082243536436,2.2759975139303155,1.3054234713924922,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0051004,mesh,3,21.30762213716882,0.02989578374102679,-0.6904054862532757,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051005,qless,3,70.42799361946145,0.881361062241721,-0.11884422096673405,-0.26317592135397994,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051080,TwdlH,3,471.7484942965696,2.031024368739081,1.0579082148216645,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051122,CG31122,3,27.398812469296605,0.6649890633288763,-0.5869856737188076,-0.8603289733347408,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051140,CG31140,3,13.508954231246536,0.01960749013568455,-0.8253530558611082,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051151,wge,3,1.7948030912951627,0.03834286634960784,-0.8718634480098745,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051158,Efa6,3,9.65015299342628,0.4332287147906077,-1.2846874053007784,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051163,SKIP,3,17.876737457122942,0.5063756285539049,-0.8231901102962678,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051176,CG31176,3,44.356796611688885,0.3559574686602438,-0.5873701052113457,-0.7185442113555731,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051195,CG31195,3,10.37164804050353,0.49959443049928026,-0.6185175642942379,-0.5383810756756768,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051221,CG31221,3,3.442678848786916,0.01935485972914726,-0.896478811231078,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051249,CG31249,2,1.4407743955115078,0.08127988531075207,-0.8490751282468268,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051268,CG31268,2,1.5028680887611925,0.011521486533415632,-0.6530423113090197,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051324,CG31324,3,110.94370547620784,2.8555053340472023,1.488638308517109,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051363,Jupiter,3,33.642219447787355,0.2067349866671475,-0.8664654189264603,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051439,Muc96D,3,635.1628038745787,1.0856842834461335,0.08180691634949203,-0.10413161819586436,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051451,lncRNA:CR31451,3,16.9219289240596,0.06172747459056293,-1.1961851875356526,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051522,CG31522,3,240.44215557085892,0.5660351071710831,-0.5232477637973644,-0.40718158804923954,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051523,CG31523,3,63.23056490330718,0.3365313846847243,-0.6643009872518103,-0.7154334917545977,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051626,CG31626,3,418.88096063206103,0.22146410402520475,-1.1456060815449107,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051635,CG31635,3,20.2290760449989,0.3125313611146822,-0.7184153752891351,-0.7624711454374931,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0051637,CG31637,3,42.493844798355354,2.8135261920481147,1.4929171481813408,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051660,smog,3,48.64944705159091,0.3493208730911227,-0.8745490454228427,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051694,CG31694,3,18.54701346963976,1.1209193356345086,0.25433090674624476,0.35708246038704083,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051712,CG31712,3,26.291542520907704,2.091759780951633,0.9891719731300086,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0051715,CG31715,3,21.347690334736047,2.2880729317344017,1.1779536285309327,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0051729,CG31729,3,14.930950394080998,0.40781453680323093,-0.8410757685646941,-0.9811303149341492,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051739,AspRS-m,3,3.3636042034517373,0.5612610168250965,-0.29893228268202426,-0.7030054104260748,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051781,lncRNA:CR31781,3,2.0490592439937436,0.3701370666568565,-1.1106608013871062,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051789,CG31789,3,563.1007315769066,0.5121355926161774,-0.49041723447893315,-0.812552041319132,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0051908,CG31908,3,14.503606048180709,0.9218020391314814,-0.12994952065662152,-0.46301594808227575,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051973,Cda5,3,107.9185080237282,1.6811166949538692,0.8721341049848327,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051992,gw,3,61.31226902186803,0.7317888624553138,-0.7297630699495365,-0.8651322185136591,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0051997,CG31997,3,54.42063138180912,1.9180171737091924,0.980346257062662,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0051998,CG31998,3,32.35570374819296,0.36063304552131714,-1.4269167858667806,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0052000,anne,3,78.68039164437872,0.9739468265232188,-0.04640352327178152,-0.27140960177549556,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052016,4E-T,3,28.370499425230346,0.535218210164314,-1.157476169294241,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052017,CG32017,3,5.207533015145633,0.18168161281268094,-1.1292831845283273,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0052029,Cpr66D,3,36.2953057920662,2.233833192524544,1.1357939493070286,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052062,Rbfox1,3,95.1540649651669,0.3098382878817429,-1.404276300449275,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0052103,SCaMC,3,18.341883037339915,0.5809121556887153,-0.6111812388145466,-0.5903604149739123,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052133,Ptip,3,4.056722692487697,0.09023616683145827,-1.0402112935270749,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052190,NUCB1,3,56.81104738230571,0.23417053846021058,-0.7621008225824661,-0.83481115079417,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052198,CG32198,3,259.4856432132673,0.9758133465236406,-0.029532272055125888,-0.04431290335009852,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052214,CG32214,3,58.50895804007733,1.6737455451864514,1.0799075886212623,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052227,gogo,1,2.531288305511311,0.14483506478358654,-0.7071067811865476,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052230,ND-MLRQ,3,191.93393722872656,2.497551421051019,1.4596791588859854,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052264,CG32264,3,40.80816780654691,0.45002911201770524,-1.4044435414962166,-1,Cluster VI,Other,Other,102,VI
L2 Syp,FBgn0052278,CG32278,3,8.748135861818522,0.5898285009171655,-0.526483053778469,-0.4987111403920006,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052280,CG32280,3,23.892345175883552,0.7691327194657723,-0.2935003265635241,-0.23171379551896587,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052302,CG32302,3,123.02182263429376,1.1885136112696753,0.3368811401109654,0.5283054631304946,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052369,CG32369,3,40.98713737944846,0.37881008549571177,-0.6406435141704447,-0.7073722883779486,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052405,Cpr65Av,3,27.773744121260354,0.8228705213747538,-0.18000902042539654,-0.273355563393086,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052423,shep,3,134.71201705941468,0.326584759970659,-0.7588015773169793,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052428,CG32428,3,3.8081031505263656,0.05525420055076296,-0.8834248562780953,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052441,CG32441,3,4.446684222122739,0.5599493399441554,-0.7071067811865477,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052446,Atox1,3,17.744942530205925,0.8156546538432415,-0.3002037408322529,-0.2254054788809906,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052451,SPoCk,3,16.857915565737066,0.3460979009309107,-0.9946227549114666,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052499,Cda4,3,84.72027196680612,1.810800481041628,1.062880654199898,1,Cluster V,Peak_L2Syp,Peak L2 Syp binding,300,V
L2 Syp,FBgn0052521,CG32521,3,103.9400020613021,0.5608985145656843,-0.5422148581654607,-0.46074770380355046,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052528,parvin,3,11.806663440796491,1.736481145827123,1.4297006420014418,1,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0052574,Twdlalpha,2,7.25740407489073,0.24501720720431194,-0.5316159502741996,-0.8982879672803408,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052576,CG32576,3,9.708529741011564,0.7418793123560237,-0.3984084709075208,-0.2510011556696683,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052603,CG32603,3,76.30101442656468,0.5941202423505642,-1.1542519498257124,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052654,Sec16,3,40.74265320120297,0.3800807205978011,-0.680696278541907,-0.8006674820171966,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052672,Atg8a,3,222.3343306565635,0.3347930621480186,-0.8479710328038487,-0.9874477744008044,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052676,stx,3,12.800896839679226,0.24303910824504976,-0.589457322398935,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052677,X11Lbeta,3,4.369406857379112,0.16929915465450088,-1.035247593974324,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052687,CG32687,3,12.934804936024134,0.13068396207612398,-1.087084576193226,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052694,CG32694,3,965.733743883939,0.9780190134376094,-0.45839494302076944,-0.7491529005923063,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052699,LPCAT,3,2.832474335231832,0.03621810339729425,-0.8728913118023301,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052758,Snx27,3,3.6085580643562176,0.10158663799159329,-1.1158689071755175,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052767,CG32767,3,45.53209289763487,0.3015522158054487,-1.042618356007647,-1,Cluster III,High_Syp,Higher Syp binding,367,III
L2 Syp,FBgn0052773,lncRNA:CR32773,3,272.58451853019403,1.1651954761464947,0.37117547223941877,0.3611478512869546,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0052816,CG32816,3,27.065430406655295,0.17332454294004732,-0.7128354206101979,-0.8639344893094321,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0052843,Dh31-R,3,4.533315143268015,0.37232931628862603,-0.636131341750653,-0.7106856458555446,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0053094,Synd,3,14.249523544570971,0.5378168529156733,-0.6005413839571024,-0.5388858151092104,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0053095,CG33095,3,26.037235103601574,0.20285155251892661,-0.9879408384792009,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0053096,CG33096,3,26.037235103601574,0.20285155251892661,-0.9879408384792009,-1,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0053100,eIF4EHP,3,98.36472651655892,0.11982548130850956,-0.8073599253385962,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0053113,Rtnl1,3,517.7806891329203,0.7800555887757472,-0.3225902393473381,-0.20310731782117142,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0053129,CG33129,3,349.1916283676153,0.653257064016825,-0.5958740235483184,-0.5219035114293239,Cluster II,High_Imp,Higher Imp binding,763,II
L2 Syp,FBgn0053147,Hs3st-A,2,1.3729217070432775,0.08787493706464862,-0.7704523415379555,-1,Cluster I,High_Imp,Higher Imp binding,423,I
L2 Syp,FBgn0053170,CG33170,3,21.5079329395681,1.4223059341888729,0.5102079600723102,0.8531074057093531,Cluster IV,High_Syp,Higher Syp binding,167,IV
L2 Syp,FBgn0053181,CG33181,3,13.383072093370712,0.1354304154114625,-0.8231686920870022,-0.9329661930632457,Cluster II,High_Imp,Higher Imp binding,763,II
