gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature,group,comparison_type,fill_group
FBgn0052672,Atg8a,165300,-2.7597475797146e-4,-1.6017978315647995e-16,114000,4.6078522079561e-4,-1.577663273681363e-16,2.910553381516713,0.00180429565497917,Imp to shuffled Syp binding sites,278,4,122,50,1,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0052672,Atg8a,23200,-3.8898433519962e-4,-3.119511168331564e-16,114000,-8.1249144511103e-4,-3.1924117614052334e-16,-1.7093406559089943,0.9563047059077752,Syp to shuffled Imp binding sites,278,4,122,50,1,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0052694,CG32694,637830,-2.5267744230942404e-5,-0.01367237606227055,103500,0.00717825729177385,-0.00582304061240508,26.84955774152424,1.4940378829003718e-158,Imp to shuffled Syp binding sites,76,1,76,109,3,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0052694,CG32694,815005,-2.647787517188232e-5,-0.0146777953427612,103500,0.00482444917984857,-0.01094556752215208,17.865116400556193,1.4113358873492965e-71,Syp to shuffled Imp binding sites,76,1,76,109,3,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0052767,CG32767,855400,-3.5085796148369616e-5,-0.01222066772789716,189000,0.00330978325267549,-0.01151257966287998,16.265223821609663,9.562340083271129e-60,Imp to shuffled Syp binding sites,85,3,29,57,2,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0052767,CG32767,824850,-2.5387288377069904e-5,-0.00832515303130532,189000,-7.1285993216225e-4,-0.00862809586675761,-3.781931196123854,0.9999221678735228,Syp to shuffled Imp binding sites,85,3,29,57,2,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0053113,Rtnl1,518000,-5.137099105945295e-5,0,314500,4.6415407489175e-4,0,5.028287622908852,2.475751687358015e-7,Imp to shuffled Syp binding sites,231,6,68,56,2,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0053113,Rtnl1,119000,-8.80731333873926e-5,0,318750,-3.4617414249586e-4,0,-2.332176234645856,0.99015397938908,Syp to shuffled Imp binding sites,231,6,68,56,2,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0053129,CG33129,213500,-2.3137814669e-4,-1.6825677263208735e-16,427000,-9.510628149077728e-5,-1.649392407904418e-16,1.0175662478713894,0.15444235538875942,Imp to shuffled Syp binding sites,264,5,92,154,4,69,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0053129,CG33129,98000,-2.5505961818127e-4,-0.00261685314925519,427000,-5.8120904870705e-4,-0.00417754130548365,-2.4503186779916497,0.9928633093516936,Syp to shuffled Imp binding sites,264,5,92,154,4,69,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0053196,dpy,31601115,-1.7434877843549924e-6,-0.01171352078532322,94500,0.08949575100092061,0.06963104871149414,231.3327053732289,0,Imp to shuffled Syp binding sites,995,17,161,86,3,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0053196,dpy,3009630,-1.7032834974131524e-6,-0.01270149559866987,94500,0.1164700403419776,0.10764116546799447,305.51244187603623,0,Syp to shuffled Imp binding sites,995,17,161,86,3,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0053267,CG33267,11880,-0.00145158376742618,-0.01506268274169209,21000,-0.00106779724383348,-0.01545357910987058,0.4817426027156868,0.3149969141072498,Imp to shuffled Syp binding sites,26,1,26,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0053267,CG33267,6930,-0.00149080588776638,-0.02232541441487041,21000,0.00579991740779595,-0.01750934699602879,7.903573284702031,1.4214992391738657e-15,Syp to shuffled Imp binding sites,26,1,26,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0066084,RpL41,21490,-5.2782293254129e-4,-3.393053738443765e-16,73500,0.00423796685627025,-2.936735402674349e-16,14.033992212533995,5.514972944732307e-45,Imp to shuffled Syp binding sites,51,1,51,72,1,72,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0066084,RpL41,32235,-5.0134996422272e-4,-3.0797965598887204e-16,73500,0.00218990395837835,-3.0443359611563203e-16,8.031941350284084,4.86758247271543e-16,Syp to shuffled Imp binding sites,51,1,51,72,1,72,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0082598,akirin,280000,-1.3171351934748e-4,-0.00741177328925457,275000,-1.1099684101172e-4,-0.00745653195021228,0.13989112061335784,0.44437305973740027,Imp to shuffled Syp binding sites,203,5,70,83,3,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0082598,akirin,123200,-1.3229000577744e-4,-0.01006639583740092,275000,-1.9196080418561e-4,-0.00991290842092587,-0.4168810357500065,0.6616171245755129,Syp to shuffled Imp binding sites,203,5,70,83,3,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0085446,CG34417,15303995,-3.694337699288693e-6,-0.01377534312694566,111250,0.02846535443533765,0.00683169265037964,110.22878025788847,0,Imp to shuffled Syp binding sites,769,13,119,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0085446,CG34417,859775,-3.716862455949963e-6,-0.00896712579693918,111250,0.0109944804820899,-0.004489395033082,42.538428360199994,0,Syp to shuffled Imp binding sites,769,13,119,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0085470,lmgB,167915,-5.192755480890019e-5,-3.2014646363987934e-16,8250,0.00460016006468821,-6.806941027408489e-17,5.875606714399233,2.1882564400798133e-9,Imp to shuffled Syp binding sites,26,1,26,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0085470,lmgB,45795,-1.3164656039369023e-5,-5.048075035438185e-17,8250,-2.4644976284585e-4,8.95066448280944e-17,-0.6431192775201051,0.7399177085416238,Syp to shuffled Imp binding sites,26,1,26,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0086355,Tpi,5220,-7.4944601792339e-4,-3.583487114352903e-16,6000,4.68052124229e-4,-2.9626757440045627e-16,1.100459696658033,0.13558801782597232,Imp to shuffled Syp binding sites,27,1,27,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0086355,Tpi,7830,-6.6606253610628e-4,-0.00709582585660777,6000,-0.00250117344475405,-0.00275854312045675,-1.7860642745775557,0.9629303285600012,Syp to shuffled Imp binding sites,27,1,27,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0086675,fne,5197985,-3.5800251123774325e-5,-0.01337093825393065,1951750,-6.7948879518768e-4,-0.01469012994813012,-10.096085996764964,1,Imp to shuffled Syp binding sites,923,19,120,169,6,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0086675,fne,911495,-3.3205992726545145e-5,-0.01043507750510083,1951750,8.609614420776943e-5,-0.01062007680314179,1.9895250586076083,0.02332170902612966,Syp to shuffled Imp binding sites,923,19,120,169,6,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0086680,vvl,339840,-2.2857989058321688e-5,-1.3788335181670828e-16,72000,0.00217608448625032,-6.632397317118191e-17,10.765943878608418,2.6133844663253222e-27,Imp to shuffled Syp binding sites,99,1,99,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0086680,vvl,169920,-5.3576204321602325e-5,-0.01197805458752092,72000,0.00435845764557566,-0.01312134819334459,12.413683421580066,1.1972031711774068e-35,Syp to shuffled Imp binding sites,99,1,99,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0086758,chinmo,11647545,-1.2160554234659036e-5,-3.6411630032474047e-16,11875500,3.1748536412046e-4,-3.496359725656041e-16,16.345231630037805,2.3554635959346282e-60,Imp to shuffled Syp binding sites,1207,22,113,925,20,101,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0086758,chinmo,7423710,-1.063334016932658e-5,-3.24905620385882e-16,11875500,-1.1629990671927e-4,-3.441595059601298e-16,-5.493361579333499,0.9999999802818862,Syp to shuffled Imp binding sites,1207,22,113,925,20,101,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0250788,beta-Spec,126900,-1.1207851264264e-4,-0.00282135508343655,36000,0.00655974322282307,-1.292736319081141e-16,18.282245763070016,1.2446822253646674e-74,Imp to shuffled Syp binding sites,53,2,27,54,2,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0250788,beta-Spec,56400,-1.1724340610287e-4,-3.8805683373019e-4,36000,0.00303146611398526,-1.4411180632329495e-16,8.122216910383097,2.3610098089642056e-16,Syp to shuffled Imp binding sites,53,2,27,54,2,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0259176,bun,17675150,-3.913331056182808e-6,-0.00706135121531719,688000,0.00596161709675012,-0.00796534167422419,54.49647044107766,0,Imp to shuffled Syp binding sites,420,8,77,134,4,52,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0259176,bun,6576800,-4.162721816251851e-6,-0.00861861297365166,688000,0.0046751837921828,-0.00930149900214374,43.21571164438867,0,Syp to shuffled Imp binding sites,420,8,77,134,4,52,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0259214,PMCA,479360,-3.74064657924496e-5,-0.01666225421070799,38500,0.0032600638200438,-0.02095498252942571,5.240582682439035,8.045622878379305e-8,Imp to shuffled Syp binding sites,83,3,28,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0259214,PMCA,376640,-2.9339662207523132e-5,-0.00700323059875501,38500,-0.0093986471542766,-0.01954042532711364,-17.020778682468965,1,Syp to shuffled Imp binding sites,83,3,28,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0259994,OtopLa,5721050,-4.056836453817236e-5,-0.00723794264988042,1317500,1.2664828090499e-4,-0.00668379911206074,2.4238120353119377,0.00767934313331177,Imp to shuffled Syp binding sites,1305,18,230,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0259994,OtopLa,313735,-3.884197073707892e-5,-2.323147140017769e-16,1317500,-2.7911306278213e-4,-2.3374582293851344e-16,-3.7337180038175246,0.9999056591654436,Syp to shuffled Imp binding sites,1305,18,230,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0260400,elav,4834705,-1.878486003497558e-5,-0.01082670552760947,1751500,6.5416354217034e-4,-0.0111437755334889,10.305927009467004,3.3179297340987817e-25,Imp to shuffled Syp binding sites,407,8,73,230,6,76,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0260400,elav,2652670,-2.1178111057195324e-5,-0.01011708250659224,1751500,4.5595385711921e-4,-0.00956353706405824,7.287742963503837,1.5766111601133406e-13,Syp to shuffled Imp binding sites,407,8,73,230,6,76,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0261444,CG3638,2499255,-2.0542273845896823e-5,-0.00511435750912114,222750,-0.00189264238339736,-0.00715070081523327,-12.863711889126328,1,Imp to shuffled Syp binding sites,227,4,95,53,2,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0261444,CG3638,339405,-1.981697582864474e-5,-2.866388900496931e-16,222750,4.1950446435995e-4,-2.685166844398261e-16,2.97812595603711,0.00145023995468003,Syp to shuffled Imp binding sites,227,4,95,53,2,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0261552,ps,21268380,-1.1776628123039049e-5,-2.818206128859783e-16,3910500,-4.4451201456663e-4,-3.2140405521108845e-16,-12.286601652743215,1,Imp to shuffled Syp binding sites,2104,40,194,108,4,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0261552,ps,1480710,-9.447036451166288e-6,-2.385826870347631e-16,3910500,-1.5400930390149e-4,-2.405404437145177e-16,-4.637192912837696,0.9999982340792296,Syp to shuffled Imp binding sites,2104,40,194,108,4,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0261618,larp,1984400,-5.426023086861688e-5,-0.00714206411925509,287000,0.00116417481575471,-0.00436876340890447,8.55743860671357,5.7978872657287835e-18,Imp to shuffled Syp binding sites,708,12,119,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0261618,larp,84700,-5.3246158895522755e-5,-0.0108297432852111,287000,-8.290015870528633e-6,-0.0108297432852111,0.30829647533725363,0.3789284857714439,Syp to shuffled Imp binding sites,708,12,119,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0261811,pico,546700,-6.466402058908337e-5,-0.01297060279461179,140000,4.1376669320312e-4,-0.01236608024847467,1.9968317511938811,0.02292269784078179,Imp to shuffled Syp binding sites,176,3,121,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0261811,pico,249920,-6.314179429170882e-5,-0.01495982315287053,140000,-0.00214780089509853,-0.01687255680736216,-8.70170097442082,1,Syp to shuffled Imp binding sites,176,3,121,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0261836,Msp300,13970130,-3.899217884836719e-6,-0.00980727247620361,299250,0.1116749045520934,0.11154866658041238,508.6004468683999,0,Imp to shuffled Syp binding sites,782,13,119,231,5,73,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0261836,Msp300,5146890,-3.928480182902362e-6,-0.00958711247706721,299250,0.13387821839678188,0.14040413925269274,611.2464381949976,0,Syp to shuffled Imp binding sites,782,13,119,231,5,73,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262582,cic,232050,-5.440583775076088e-5,-0.00881624213662325,38500,3.7096774300182e-4,-0.00749171990800019,0.9987350607456338,0.15896466434501244,Imp to shuffled Syp binding sites,57,2,29,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262582,cic,182325,-4.357805838945332e-5,-0.00570589633733675,38500,0.00149338436693297,-0.0036929738190142,3.883123429332519,5.164765246882361e-5,Syp to shuffled Imp binding sites,57,2,29,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262656,Myc,3479825,-2.292294076785316e-5,-0.00893812683079275,517750,0.00118337326732064,-0.00695107426354327,11.616296734266855,1.7181662101537735e-31,Imp to shuffled Syp binding sites,416,6,118,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262656,Myc,606575,-2.0204377687281185e-5,-3.0178164536117044e-16,517750,1.7347074204973e-4,-3.0222786677340933e-16,1.959744011574474,0.0250131269340906,Syp to shuffled Imp binding sites,416,6,118,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262733,Src64B,603350,-4.6533891434011605e-5,-1.230256600407681e-16,275000,9.393945741750093e-5,-1.230256600407681e-16,1.1040783055992822,0.13478006859377792,Imp to shuffled Syp binding sites,190,3,114,57,2,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262733,Src64B,219400,-5.286002244080707e-5,-1.5089524318249562e-16,275000,-3.6375494967436e-4,-1.862436017537038e-16,-2.30036149942035,0.9892857535272458,Syp to shuffled Imp binding sites,190,3,114,57,2,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262734,eIF4H1,3825275,-4.7057912525489633e-5,-0.00239312762269734,5498750,-3.825255210051813e-5,-0.0011079517905716,0.2330593472141752,0.4078576652999687,Imp to shuffled Syp binding sites,993,20,101,357,7,99,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262734,eIF4H1,1198105,-4.624620822434974e-5,-3.1662925560294243e-16,5498750,-2.322423735972583e-5,-3.1044841923078423e-16,0.6076842358497713,0.27169847273108594,Syp to shuffled Imp binding sites,993,20,101,357,7,99,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262736,Vha16-1,1013740,-3.182839954200849e-5,-1.4559896287124475e-16,136500,0.00222102225397156,-1.2957181097069923e-16,11.833752991662855,1.3544011094481378e-32,Imp to shuffled Syp binding sites,348,6,120,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262736,Vha16-1,66840,-5.421632883870532e-5,-2.174547238463324e-17,136500,-6.6895318512518e-4,-2.2182999775050245e-17,-3.410356655428658,0.9996755162578383,Syp to shuffled Imp binding sites,348,6,120,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262737,mub,1855230,-1.3582516352841675e-5,-3.3586252817985343e-16,448500,-3.6207236535184e-4,-3.189029696210414e-16,-3.0635692015127005,0.998906367109358,Imp to shuffled Syp binding sites,125,3,51,180,4,78,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262737,mub,2188220,-1.2333573825756418e-5,-2.7495747414954597e-16,448500,3.3276236425647e-4,-2.359796928625259e-16,3.209540609634695,6.6478307712144e-4,Syp to shuffled Imp binding sites,125,3,51,180,4,78,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262739,AGO1,4745475,-2.3076704329734944e-5,-2.5057835883437713e-16,3363750,-3.3693282648706e-4,-2.508750621868326e-16,-8.256956320341006,1,Imp to shuffled Syp binding sites,744,13,117,180,4,96,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262739,AGO1,1490125,-2.3128673789622745e-5,-1.4805824383551618e-16,3363750,2.1639629105115e-4,-1.5014597688393476e-16,6.141056976325459,4.0991645847124e-10,Syp to shuffled Imp binding sites,744,13,117,180,4,96,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0262743,Fs(2)Ket,4334040,NA,NA,900000,NA,NA,NA,NA,Imp to shuffled Syp binding sites,267,3,142,168,6,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0262743,Fs(2)Ket,3009750,NA,NA,900000,NA,NA,NA,NA,Syp to shuffled Imp binding sites,267,3,142,168,6,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263006,SERCA,1993920,-3.509825909487318e-5,-9.673451347146275e-17,216000,-8.424306620066e-4,-1.1123677595290902e-16,-4.424374552463413,0.9999951615352044,Imp to shuffled Syp binding sites,506,8,120,26,1,26,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263006,SERCA,186930,-2.4630472815093575e-5,-9.679328633151475e-17,216000,3.2304917322466e-4,-9.679328633151475e-17,2.1466868046807437,0.01590966702688971,Syp to shuffled Imp binding sites,506,8,120,26,1,26,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263132,Cht6,837405,-2.335206155513274e-5,-0.00899542343609893,54000,0.03698326310919519,0.01631643540420408,90.44718214764774,0,Imp to shuffled Syp binding sites,951,19,138,76,2,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263132,Cht6,248120,-2.8355959731430943e-5,-0.00681220003521909,54000,0.04666860778064172,0.03089862327686138,108.90083674550444,0,Syp to shuffled Imp binding sites,951,19,138,76,2,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263231,bel,433350,-1.7884345821992e-4,-2.7144529395389773e-16,267500,-3.2196735076922e-4,-2.677500361517278e-16,-0.950990167492624,0.8291948867806814,Imp to shuffled Syp binding sites,405,7,102,50,1,50,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263231,bel,40500,-1.9742400623073e-4,-3.3395790072109646e-16,267500,9.46534400557636e-5,-3.7079819841580293e-16,1.9118829200451417,0.02794614002826494,Syp to shuffled Imp binding sites,405,7,102,50,1,50,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263352,Unr,1116440,-4.670210481825924e-5,-3.7370079666063794e-16,572000,8.4434034338103e-4,-3.454489354131631e-16,9.71800522002598,1.26845310023634e-22,Imp to shuffled Syp binding sites,1400,24,212,79,3,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263352,Unr,236170,-4.308431572227768e-5,-3.190502885546051e-16,572000,6.6629357492936e-4,-3.1714871445515667e-16,7.767316286475261,4.0149158659376686e-15,Syp to shuffled Imp binding sites,1400,24,212,79,3,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263391,hts,8698620,-8.328394612381385e-6,-5.250819415988011e-17,625500,-2.1579468837237e-4,-6.519735358461021e-17,-2.6385297873545586,0.9958365776568034,Imp to shuffled Syp binding sites,488,6,145,76,2,49,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263391,hts,1126440,-1.0172095799334404e-5,-6.031190189770104e-17,625500,2.4147303288834e-4,-5.039088752264347e-17,2.965697216257652,0.00151004524620057,Syp to shuffled Imp binding sites,488,6,145,76,2,49,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263392,Tet,1487805,-5.965709167586645e-5,-3.64332441906604e-16,3048000,-4.6136941640577e-4,-4.259673174302923e-16,-8.921054512161565,1,Imp to shuffled Syp binding sites,851,14,121,540,14,97,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263392,Tet,1124640,-6.325379051191397e-5,-0.00228574662437648,3048000,2.1466874813361e-4,-4.650167454984151e-16,6.032361853748765,8.079948156634141e-10,Syp to shuffled Imp binding sites,851,14,121,540,14,97,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263396,sqd,14800540,-1.5680741234990327e-5,-2.705349933155799e-16,13736000,3.3567292824689e-4,-2.799998787377273e-16,17.95613559466997,2.1526065288818937e-72,Imp to shuffled Syp binding sites,1468,27,165,536,15,74,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263396,sqd,4982360,-1.710829439503199e-5,-0.00183460879399745,13736000,3.1012951171885e-4,-0.00390999460552393,16.073486937085562,1.959569724300156e-58,Syp to shuffled Imp binding sites,1468,27,165,536,15,74,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263594,lost,431055,-1.2502008120163e-4,-4.440892098500644e-16,1604250,-1.0492862086894e-4,-3.5473836103458445e-5,0.3599050136426751,0.35945910748405097,Imp to shuffled Syp binding sites,396,7,111,257,6,73,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263594,lost,319815,-1.3216284193085e-4,-2.2064011166801495e-16,1604250,1.877744188212e-4,-2.1494654741264924e-16,5.735505618560791,4.861962511882412e-9,Syp to shuffled Imp binding sites,396,7,111,257,6,73,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263987,spoon,1578070,-6.686361583692114e-5,-0.00841944413425496,396500,-1.3709862455363e-4,-0.00367431659920136,-0.5433869205594923,0.7065681326596442,Imp to shuffled Syp binding sites,486,8,98,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263987,spoon,168155,-6.111059857295362e-5,-3.0583557209244e-4,396500,1.1547885439377e-4,-2.220446049250317e-16,1.3876541961087918,0.08262157484428256,Syp to shuffled Imp binding sites,486,8,98,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0263993,CG43736,2928555,-1.8853126179980436e-5,-0.01198093091015894,445500,0.00554520040843856,-0.01512296785318004,37.886325526794,0,Imp to shuffled Syp binding sites,313,4,139,53,2,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0263993,CG43736,795410,-2.2621671390564013e-5,-0.0146473205156122,445500,0.00648661148162436,-0.01562380245506478,43.5999074729003,0,Syp to shuffled Imp binding sites,313,4,139,53,2,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0264078,Flo2,14799800,-1.8124564992553771e-6,-0.00359180186127262,50000,0.01775763017055461,-5.4987834821846706e-17,49.53456664272445,0,Imp to shuffled Syp binding sites,150,3,95,28,1,28,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0264078,Flo2,1849975,-1.600689000806521e-6,-0.00800128600455171,50000,0.02052554542653849,-9.99449717880278e-17,58.00253933179179,0,Syp to shuffled Imp binding sites,150,3,95,28,1,28,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0264270,Sxl,12167280,-1.2435586265220766e-5,-0.01173066052914285,1591000,0.00312140324363332,-0.00905957387206096,47.92963462720995,0,Imp to shuffled Syp binding sites,665,12,168,106,2,76,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0264270,Sxl,2617380,-1.359026547369987e-5,-0.01301554635746629,1591000,0.0125338435552677,-0.00354542403752622,173.1683338661561,0,Syp to shuffled Imp binding sites,665,12,168,106,2,76,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0264607,CaMKII,945250,-1.3181428568872e-4,-0.01294754900031336,427500,0.00219304845935611,-0.01091752009321493,15.52558732703056,1.2048753377857934e-54,Imp to shuffled Syp binding sites,312,5,98,30,1,30,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0264607,CaMKII,179100,-1.3013993612645e-4,-0.01171624281787889,427500,-3.649164781625e-4,-0.01181665451981472,-1.6036270459534776,0.945601487898349,Syp to shuffled Imp binding sites,312,5,98,30,1,30,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0264742,CG44000,262730,-7.346277880989928e-5,-4.617414462087085e-16,65000,0.00285563917885225,-4.798722341898813e-16,9.815492695653818,5.007255887936874e-23,Imp to shuffled Syp binding sites,52,2,26,29,1,29,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0264742,CG44000,101050,-8.161453718818321e-5,-4.114362821076499e-16,65000,0.00519436884382837,-3.7960062924019583e-16,16.35250207486411,2.751756827084528e-60,Syp to shuffled Imp binding sites,52,2,26,29,1,29,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
FBgn0264855,AP-2alpha,543200,-1.0261262500493e-4,-8.246199135364698e-17,280000,-4.3088369474432e-4,-8.539442093217806e-17,-2.276711488794962,0.9885978944473292,Imp to shuffled Syp binding sites,368,6,95,27,1,27,UTR3,OTS,Shuffled,Imp to shuffled Syp binding sitesShuffled
FBgn0264855,AP-2alpha,95060,-1.3691817847035e-4,-3.0163597184486723e-17,280000,2.1211459921385e-4,-2.4555617659086838e-17,2.295513335074701,0.01085222930572935,Syp to shuffled Imp binding sites,368,6,95,27,1,27,UTR3,OTS,Shuffled,Syp to shuffled Imp binding sitesShuffled
